Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
a)                   | 145.50     | 224.90     | HBOUZZ+Cambria-Bold
2D                   | 157.84     | 224.90     | HBOUZZ+Cambria-Bold
b)                   | 389.06     | 224.90     | HBOUZZ+Cambria-Bold
3D                   | 401.94     | 224.90     | HBOUZZ+Cambria-Bold
Figure               | 189.83     | 254.72     | XELMPT+Cambria-Bold
100                  | 225.78     | 254.72     | XELMPT+Cambria-Bold
—                    | 247.38     | 254.72     | XELMPT+Cambria-Bold
Roundness            | 260.80     | 254.72     | XELMPT+Cambria-Bold
indication           | 319.39     | 254.72     | XELMPT+Cambria-Bold
The                  | 36.85      | 285.02     | MDDDRP+Cambria
tolerance            | 57.26      | 285.02     | MDDDRP+Cambria
zone                 | 103.96     | 285.02     | MDDDRP+Cambria
defined              | 128.46     | 285.02     | MDDDRP+Cambria
by                   | 166.66     | 285.02     | MDDDRP+Cambria
the                  | 180.44     | 285.02     | MDDDRP+Cambria
specification        | 198.11     | 285.02     | MDDDRP+Cambria
in                   | 261.26     | 285.02     | MDDDRP+Cambria
Figure               | 272.83     | 285.02     | XELMPT+Cambria
100,                 | 306.23     | 285.02     | XELMPT+Cambria
in                   | 328.53     | 285.02     | XELMPT+Cambria
the                  | 340.11     | 285.02     | XELMPT+Cambria
considered           | 357.76     | 285.02     | XELMPT+Cambria
cross-section,       | 412.34     | 285.02     | XELMPT+Cambria
is                   | 480.08     | 285.02     | XELMPT+Cambria
limited              | 490.26     | 285.02     | XELMPT+Cambria
by                   | 36.85      | 297.12     | MDDDRP+Cambria
two                  | 50.80      | 297.12     | MDDDRP+Cambria
circles              | 71.70      | 297.12     | MDDDRP+Cambria
on                   | 105.07     | 297.12     | MDDDRP+Cambria
a                    | 119.37     | 297.12     | MDDDRP+Cambria
conical              | 127.16     | 297.12     | MDDDRP+Cambria
surface              | 163.22     | 297.12     | MDDDRP+Cambria
a                    | 200.74     | 297.12     | MDDDRP+Cambria
distance             | 208.53     | 297.12     | MDDDRP+Cambria
t                    | 251.36     | 297.12     | HBOUZZ+Cambria-Italic
apart                | 257.58     | 297.12     | XELMPT+Cambria
along                | 285.73     | 297.12     | XELMPT+Cambria
the                  | 314.05     | 297.12     | XELMPT+Cambria
surface,             | 331.88     | 297.12     | XELMPT+Cambria
see                  | 371.69     | 297.12     | XELMPT+Cambria
