Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
Bibliography         | 267.11     | 86.27      | XELMPT+Cambria-Bold
[1]                  | 70.87      | 135.66     | XELMPT+Cambria
ISO                  | 104.88     | 135.66     | XELMPT+Cambria
128                  | 123.63     | 135.66     | XELMPT+Cambria
(all                 | 144.19     | 135.66     | XELMPT+Cambria
parts),              | 161.94     | 135.66     | XELMPT+Cambria
Technical            | 195.73     | 135.67     | HBOUZZ+Cambria-Italic
drawings             | 241.25     | 135.67     | HBOUZZ+Cambria-Italic
—                    | 286.39     | 135.67     | HBOUZZ+Cambria-Italic
General              | 299.81     | 135.67     | HBOUZZ+Cambria-Italic
principles           | 337.63     | 135.67     | HBOUZZ+Cambria-Italic
of                   | 384.75     | 135.67     | HBOUZZ+Cambria-Italic
presentation         | 395.89     | 135.67     | HBOUZZ+Cambria-Italic
[2]                  | 70.87      | 156.98     | XELMPT+Cambria
ISO                  | 104.88     | 156.98     | XELMPT+Cambria
129                  | 123.63     | 156.98     | XELMPT+Cambria
(all                 | 144.16     | 156.98     | XELMPT+Cambria
parts),              | 161.91     | 156.98     | XELMPT+Cambria
Technical            | 195.70     | 156.98     | HBOUZZ+Cambria-Italic
drawings             | 241.22     | 156.98     | HBOUZZ+Cambria-Italic
—                    | 286.36     | 156.98     | HBOUZZ+Cambria-Italic
Indication           | 299.78     | 156.98     | HBOUZZ+Cambria-Italic
of                   | 348.77     | 156.98     | HBOUZZ+Cambria-Italic
dimensions           | 359.91     | 156.98     | HBOUZZ+Cambria-Italic
and                  | 413.47     | 156.98     | HBOUZZ+Cambria-Italic
tolerances           | 433.15     | 156.98     | HBOUZZ+Cambria-Italic
[3]                  | 70.87      | 178.29     | XELMPT+Cambria
ISO                  | 104.88     | 178.29     | XELMPT+Cambria
3040:1990,           | 123.63     | 178.29     | XELMPT+Cambria
Technical            | 179.13     | 178.29     | HBOUZZ+Cambria-Italic
drawings             | 224.65     | 178.29     | HBOUZZ+Cambria-Italic
—                    | 269.79     | 178.29     | HBOUZZ+Cambria-Italic
Dimensioning         | 283.21     | 178.29     | HBOUZZ+Cambria-Italic
and                  | 348.18     | 178.29     | HBOUZZ+Cambria-Italic
tolerancing          | 367.86     | 178.29     | HBOUZZ+Cambria-Italic
—                    | 422.87     | 178.29     | HBOUZZ+Cambria-Italic
Cones                | 436.30     | 178.29     | HBOUZZ+Cambria-Italic
[4]                  | 70.87      | 199.60     | XELMPT+Cambria
ISO                  | 104.88     | 199.60     | XELMPT+Cambria
3098-1,              | 123.63     | 199.60     | XELMPT+Cambria
Technical            | 161.56     | 199.61     | HBOUZZ+Cambria-Italic
product              | 207.08     | 199.61     | HBOUZZ+Cambria-Italic
documentation        | 245.50     | 199.61     | HBOUZZ+Cambria-Italic
—                    | 317.34     | 199.61     | HBOUZZ+Cambria-Italic
Lettering            | 330.76     | 199.61     | HBOUZZ+Cambria-Italic
—                    | 376.24     | 199.61     | HBOUZZ+Cambria-Italic
Part                 | 389.66     | 199.61     | HBOUZZ+Cambria-Italic
1:                   | 412.23     | 199.61     | HBOUZZ+Cambria-Italic
General              | 422.93     | 199.61     | HBOUZZ+Cambria-Italic
requirements         | 460.74     | 199.61     | HBOUZZ+Cambria-Italic
[5]                  | 70.87      | 220.91     | XELMPT+Cambria
ISO                  | 104.88     | 220.91     | XELMPT+Cambria
3098-2:2000,         | 127.13     | 220.91     | XELMPT+Cambria
Technical            | 195.93     | 220.92     | HBOUZZ+Cambria-Italic
product              | 244.96     | 220.92     | HBOUZZ+Cambria-Italic
documentation        | 286.89     | 220.92     | HBOUZZ+Cambria-Italic
—                    | 362.24     | 220.92     | HBOUZZ+Cambria-Italic
Lettering            | 379.17     | 220.92     | HBOUZZ+Cambria-Italic
—                    | 428.17     | 220.92     | HBOUZZ+Cambria-Italic
Part                 | 445.10     | 220.92     | HBOUZZ+Cambria-Italic
2:                   | 471.16     | 220.92     | HBOUZZ+Cambria-Italic
Latin                | 485.44     | 220.92     | HBOUZZ+Cambria-Italic
alphabet,            | 515.63     | 220.92     | HBOUZZ+Cambria-Italic
numerals             | 104.88     | 233.02     | HBOUZZ+Cambria-Italic
