Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
a                    | 36.85      | 243.64     | XELMPT+Cambria
Datum                | 56.74      | 248.57     | XELMPT+Cambria
C.                   | 87.66      | 248.57     | XELMPT+Cambria
b                    | 36.85      | 258.50     | XELMPT+Cambria
Tolerance            | 56.74      | 263.43     | XELMPT+Cambria
zone.                | 100.67     | 263.43     | XELMPT+Cambria
Figure               | 122.40     | 294.94     | XELMPT+Cambria-Bold
181                  | 158.34     | 294.94     | XELMPT+Cambria-Bold
—                    | 179.97     | 294.94     | XELMPT+Cambria-Bold
Definition           | 193.39     | 294.94     | XELMPT+Cambria-Bold
of                   | 247.74     | 294.94     | XELMPT+Cambria-Bold
the                  | 259.95     | 294.94     | XELMPT+Cambria-Bold
circular             | 279.09     | 294.94     | XELMPT+Cambria-Bold
run-out              | 322.36     | 294.94     | XELMPT+Cambria-Bold
tolerance            | 364.11     | 294.94     | XELMPT+Cambria-Bold
zone                 | 414.90     | 294.94     | XELMPT+Cambria-Bold
17.16.5              | 36.85      | 331.13     | XELMPT+Cambria-Bold
Circular             | 75.12      | 331.13     | XELMPT+Cambria-Bold
run-out              | 118.29     | 331.13     | XELMPT+Cambria-Bold
specification        | 159.54     | 331.13     | XELMPT+Cambria-Bold
in                   | 226.48     | 331.13     | XELMPT+Cambria-Bold
a                    | 239.00     | 331.13     | XELMPT+Cambria-Bold
specified            | 247.31     | 331.13     | XELMPT+Cambria-Bold
direction            | 295.29     | 331.13     | XELMPT+Cambria-Bold
In                   | 36.85      | 352.93     | XELMPT+Cambria
Figure               | 49.78      | 352.93     | XELMPT+Cambria
182                  | 84.38      | 352.93     | XELMPT+Cambria
,                    | 102.13     | 352.93     | MDDDRP+Cambria
the                  | 107.54     | 352.93     | MDDDRP+Cambria
extracted            | 126.10     | 352.93     | MDDDRP+Cambria
line                 | 175.17     | 352.93     | MDDDRP+Cambria
in                   | 196.05     | 352.93     | MDDDRP+Cambria
any                  | 208.53     | 352.93     | MDDDRP+Cambria
conical              | 228.85     | 352.93     | MDDDRP+Cambria
section              | 265.63     | 352.93     | MDDDRP+Cambria
corresponding        | 303.13     | 352.93     | MDDDRP+Cambria
to                   | 375.84     | 352.93     | MDDDRP+Cambria
a                    | 388.72     | 352.93     | MDDDRP+Cambria
