Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
a                    | 36.85      | 234.79     | XELMPT+Cambria
Datum                | 56.74      | 239.71     | XELMPT+Cambria
A.                   | 87.66      | 239.71     | XELMPT+Cambria
Figure               | 142.71     | 271.22     | XELMPT+Cambria-Bold
160                  | 178.65     | 271.22     | XELMPT+Cambria-Bold
—                    | 200.28     | 271.22     | XELMPT+Cambria-Bold
Definition           | 213.70     | 271.22     | XELMPT+Cambria-Bold
of                   | 268.05     | 271.22     | XELMPT+Cambria-Bold
the                  | 280.26     | 271.22     | XELMPT+Cambria-Bold
position             | 299.40     | 271.22     | XELMPT+Cambria-Bold
tolerance            | 343.81     | 271.22     | XELMPT+Cambria-Bold
zone                 | 394.60     | 271.22     | XELMPT+Cambria-Bold
17.13.5              | 36.85      | 307.41     | XELMPT+Cambria-Bold
Position             | 75.12      | 307.41     | XELMPT+Cambria-Bold
specification        | 119.15     | 307.41     | XELMPT+Cambria-Bold
of                   | 186.10     | 307.41     | XELMPT+Cambria-Bold
a                    | 198.36     | 307.41     | XELMPT+Cambria-Bold
planar               | 206.67     | 307.41     | XELMPT+Cambria-Bold
surface              | 242.53     | 307.41     | XELMPT+Cambria-Bold
In                   | 36.85      | 329.21     | XELMPT+Cambria
Figure               | 49.62      | 329.21     | XELMPT+Cambria
161,                 | 84.28      | 329.21     | XELMPT+Cambria
the                  | 106.24     | 329.21     | XELMPT+Cambria
extracted            | 124.66     | 329.21     | XELMPT+Cambria
surface              | 173.57     | 329.21     | XELMPT+Cambria
shall                | 211.67     | 329.21     | XELMPT+Cambria
be                   | 237.29     | 329.21     | XELMPT+Cambria
contained            | 251.73     | 329.21     | XELMPT+Cambria
between              | 301.99     | 329.21     | XELMPT+Cambria
two                  | 346.08     | 329.21     | XELMPT+Cambria
parallel             | 367.55     | 329.21     | XELMPT+Cambria
planes               | 407.01     | 329.21     | XELMPT+Cambria
0,05                 | 440.92     | 329.21     | XELMPT+Cambria
apart,               | 464.36     | 329.21     | XELMPT+Cambria
which                | 495.66     | 329.21     | XELMPT+Cambria
are                  | 36.85      | 341.31     | MDDDRP+Cambria
symmetrically        | 54.80      | 341.31     | MDDDRP+Cambria
disposed             | 126.23     | 341.31     | MDDDRP+Cambria
about                | 171.21     | 341.31     | MDDDRP+Cambria
the                  | 200.50     | 341.31     | MDDDRP+Cambria
theoretically        | 218.25     | 341.31     | MDDDRP+Cambria
exact                | 281.50     | 341.31     | MDDDRP+Cambria
position             | 309.04     | 341.31     | MDDDRP+Cambria
of                   | 350.18     | 341.31     | MDDDRP+Cambria
the                  | 361.60     | 341.31     | MDDDRP+Cambria
surface,             | 379.34     | 341.31     | MDDDRP+Cambria
with                 | 419.06     | 341.31     | MDDDRP+Cambria
respect              | 443.47     | 341.31     | MDDDRP+Cambria
to                   | 481.34     | 341.31     | MDDDRP+Cambria
datum                | 493.39     | 341.31     | MDDDRP+Cambria
plane                | 36.85      | 353.41     | XELMPT+Cambria
A                    | 65.37      | 353.41     | XELMPT+Cambria
and                  | 74.64      | 353.41     | XELMPT+Cambria
datum                | 94.81      | 353.41     | XELMPT+Cambria
axis                 | 128.29     | 353.41     | XELMPT+Cambria
B.                   | 150.01     | 353.41     | XELMPT+Cambria
a)                   | 145.50     | 548.66     | HBOUZZ+Cambria-Bold
2D                   | 157.84     | 548.66     | HBOUZZ+Cambria-Bold
b)                   | 389.06     | 548.66     | HBOUZZ+Cambria-Bold
3D                   | 401.94     | 548.66     | HBOUZZ+Cambria-Bold
Figure               | 197.17     | 578.48     | XELMPT+Cambria-Bold
161                  | 233.11     | 578.48     | XELMPT+Cambria-Bold
—                    | 254.18     | 578.48     | XELMPT+Cambria-Bold
Position             | 267.60     | 578.48     | XELMPT+Cambria-Bold
indication           | 312.05     | 578.48     | XELMPT+Cambria-Bold
The                  | 36.85      | 608.78     | MDDDRP+Cambria
tolerance            | 57.12      | 608.78     | MDDDRP+Cambria
zone                 | 103.68     | 608.78     | MDDDRP+Cambria
defined              | 128.04     | 608.78     | MDDDRP+Cambria
by                   | 166.10     | 608.78     | MDDDRP+Cambria
the                  | 179.75     | 608.78     | MDDDRP+Cambria
specification        | 197.27     | 608.78     | MDDDRP+Cambria
in                   | 260.29     | 608.78     | MDDDRP+Cambria
Figure               | 271.72     | 608.78     | XELMPT+Cambria
161                  | 305.49     | 608.78     | XELMPT+Cambria
is                   | 324.40     | 608.78     | MDDDRP+Cambria
limited              | 334.44     | 608.78     | MDDDRP+Cambria
by                   | 370.70     | 608.78     | MDDDRP+Cambria
two                  | 384.34     | 608.78     | MDDDRP+Cambria
parallel             | 404.92     | 608.78     | MDDDRP+Cambria
planes               | 443.50     | 608.78     | MDDDRP+Cambria
