Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
National             | 216.85     | 71.82      | Frutiger-Bold
foreword             | 261.78     | 71.82      | Frutiger-Bold
This                 | 216.85     | 91.46      | Frutiger-Roman
British              | 237.97     | 91.46      | Frutiger-Roman
Standard             | 270.20     | 91.46      | Frutiger-Roman
is                   | 315.21     | 91.46      | Frutiger-Roman
the                  | 324.66     | 91.46      | Frutiger-Roman
UK                   | 343.00     | 91.46      | Frutiger-Roman
implementation       | 359.67     | 91.46      | Frutiger-Roman
of                   | 437.47     | 91.46      | Frutiger-Roman
EN                   | 450.25     | 91.46      | Frutiger-Roman
ISO                  | 465.81     | 91.46      | Frutiger-Roman
1101:2017.           | 484.15     | 91.46      | Frutiger-Roman
It                   | 216.85     | 103.46     | Frutiger-Roman
supersedes           | 226.30     | 103.46     | Frutiger-Roman
BS                   | 279.65     | 103.46     | Frutiger-Roman
EN                   | 293.54     | 103.46     | Frutiger-Roman
ISO                  | 309.10     | 103.46     | Frutiger-Roman
1101:2013            | 327.44     | 103.46     | Frutiger-Roman
which                | 377.48     | 103.46     | Frutiger-Roman
is                   | 408.03     | 103.46     | Frutiger-Roman
withdrawn.           | 417.48     | 103.46     | Frutiger-Roman
The                  | 216.85     | 122.54     | Frutiger-Roman
UK                   | 236.86     | 122.54     | Frutiger-Roman
participation        | 253.53     | 122.54     | Frutiger-Roman
in                   | 316.32     | 122.54     | Frutiger-Roman
its                  | 327.99     | 122.54     | Frutiger-Roman
preparation          | 341.33     | 122.54     | Frutiger-Roman
was                  | 399.68     | 122.54     | Frutiger-Roman
entrusted            | 420.24     | 122.54     | Frutiger-Roman
to                   | 468.03     | 122.54     | Frutiger-Roman
Technical            | 480.81     | 122.54     | Frutiger-Roman
Committee            | 216.85     | 134.54     | Frutiger-Roman
TDW/4,               | 271.31     | 134.54     | Frutiger-Roman
Technical            | 307.99     | 134.54     | Frutiger-Roman
Product              | 353.37     | 134.54     | Frutiger-Roman
Realization.         | 392.26     | 134.54     | Frutiger-Roman
A                    | 216.85     | 153.62     | Frutiger-Roman
list                 | 226.85     | 153.62     | Frutiger-Roman
of                   | 242.97     | 153.62     | Frutiger-Roman
organizations        | 255.75     | 153.62     | Frutiger-Roman
represented          | 322.43     | 153.62     | Frutiger-Roman
on                   | 381.34     | 153.62     | Frutiger-Roman
this                 | 396.34     | 153.62     | Frutiger-Roman
committee            | 415.79     | 153.62     | Frutiger-Roman
can                  | 468.58     | 153.62     | Frutiger-Roman
be                   | 487.47     | 153.62     | Frutiger-Roman
obtained             | 216.85     | 165.62     | Frutiger-Roman
on                   | 261.86     | 165.62     | Frutiger-Roman
request              | 276.86     | 165.62     | Frutiger-Roman
to                   | 314.65     | 165.62     | Frutiger-Roman
its                  | 327.43     | 165.62     | Frutiger-Roman
secretary.           | 340.77     | 165.62     | Frutiger-Roman
This                 | 216.85     | 184.70     | Frutiger-Roman
publication          | 237.97     | 184.70     | Frutiger-Roman
does                 | 293.53     | 184.70     | Frutiger-Roman
not                  | 317.98     | 184.70     | Frutiger-Roman
purport              | 336.87     | 184.70     | Frutiger-Roman
to                   | 375.76     | 184.70     | Frutiger-Roman
include              | 388.54     | 184.70     | Frutiger-Roman
all                  | 425.21     | 184.70     | Frutiger-Roman
the                  | 439.11     | 184.70     | Frutiger-Roman
necessary            | 457.45     | 184.70     | Frutiger-Roman
provisions           | 216.85     | 196.70     | Frutiger-Roman
of                   | 266.30     | 196.70     | Frutiger-Roman
a                    | 279.08     | 196.70     | Frutiger-Roman
contract.            | 287.42     | 196.70     | Frutiger-Roman
Users                | 331.31     | 196.70     | Frutiger-Roman
are                  | 358.54     | 196.70     | Frutiger-Roman
responsible          | 376.33     | 196.70     | Frutiger-Roman
for                  | 431.90     | 196.70     | Frutiger-Roman
its                  | 448.57     | 196.70     | Frutiger-Roman
correct              | 461.91     | 196.70     | Frutiger-Roman
application.         | 216.85     | 208.70     | Frutiger-Roman
©                    | 216.85     | 227.78     | Frutiger-Roman
The                  | 227.63     | 227.78     | Frutiger-Roman
British              | 247.64     | 227.78     | Frutiger-Roman
Standards            | 279.87     | 227.78     | Frutiger-Roman
Institution          | 328.77     | 227.78     | Frutiger-Roman
2017.                | 379.89     | 227.78     | Frutiger-Roman
Published            | 216.85     | 239.78     | Frutiger-Roman
by                   | 264.64     | 239.78     | Frutiger-Roman
BSI                  | 278.53     | 239.78     | Frutiger-Roman
Standards            | 295.20     | 239.78     | Frutiger-Roman
Limited              | 344.10     | 239.78     | Frutiger-Roman
2017                 | 381.89     | 239.78     | Frutiger-Roman
ISBN                 | 216.85     | 258.87     | Frutiger-Roman
978                  | 240.74     | 258.87     | Frutiger-Roman
