Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
Annex                | 250.07     | 86.27      | XELMPT+Cambria-Bold
D                    | 299.91     | 86.27      | XELMPT+Cambria-Bold
(normative)          | 239.39     | 114.46     | XELMPT+Cambria
ISO                  | 124.13     | 139.07     | XELMPT+Cambria-Bold
special              | 152.58     | 139.07     | XELMPT+Cambria-Bold
specification        | 207.51     | 139.07     | XELMPT+Cambria-Bold
elements             | 304.89     | 139.07     | XELMPT+Cambria-Bold
for                  | 375.91     | 139.07     | XELMPT+Cambria-Bold
form                 | 401.13     | 139.07     | XELMPT+Cambria-Bold
Table                | 197.02     | 200.03     | XELMPT+Cambria-Bold
D.1                  | 227.78     | 200.03     | XELMPT+Cambria-Bold
—                    | 246.62     | 200.03     | XELMPT+Cambria-Bold
Association          | 260.04     | 200.03     | XELMPT+Cambria-Bold
symbols              | 321.75     | 200.03     | XELMPT+Cambria-Bold
Symbol               | 169.52     | 221.82     | HBOUZZ+Cambria-Bold
Association          | 281.31     | 221.82     | XELMPT+Cambria-Bold
C                    | 184.01     | 234.59     | XELMPT+Cambria
Minimax              | 216.92     | 234.59     | MDDDRP+Cambria
(Chebyshev)          | 257.58     | 234.59     | MDDDRP+Cambria
G                    | 183.77     | 249.76     | XELMPT+Cambria
Least                | 216.92     | 249.76     | XELMPT+Cambria
squares              | 242.76     | 249.76     | XELMPT+Cambria
(Gaussian)           | 279.17     | 249.76     | XELMPT+Cambria
a                    | 304.12     | 260.01     | XELMPT+Cambria
X                    | 183.96     | 264.93     | XELMPT+Cambria
Maximum              | 216.92     | 264.93     | XELMPT+Cambria
inscribed            | 262.92     | 264.93     | XELMPT+Cambria
a                    | 324.55     | 275.18     | XELMPT+Cambria
N                    | 183.42     | 280.10     | XELMPT+Cambria
Minimum              | 216.92     | 280.10     | XELMPT+Cambria
circumscribed        | 261.26     | 280.10     | XELMPT+Cambria
E                    | 183.95     | 295.27     | XELMPT+Cambria
Constrained          | 216.92     | 295.27     | XELMPT+Cambria
external             | 272.63     | 295.27     | XELMPT+Cambria
to                   | 311.51     | 295.27     | XELMPT+Cambria
the                  | 322.60     | 295.27     | XELMPT+Cambria
material             | 338.89     | 295.27     | XELMPT+Cambria
I                    | 185.20     | 310.44     | XELMPT+Cambria
Constrained          | 216.92     | 310.44     | XELMPT+Cambria
internal             | 272.63     | 310.44     | XELMPT+Cambria
to                   | 309.81     | 310.44     | XELMPT+Cambria
the                  | 320.90     | 310.44     | XELMPT+Cambria
material             | 337.20     | 310.44     | XELMPT+Cambria
a                    | 161.26     | 319.05     | XELMPT+Cambria
Only                 | 178.26     | 323.48     | MDDDRP+Cambria
applies              | 200.87     | 323.48     | MDDDRP+Cambria
to                   | 233.13     | 323.48     | MDDDRP+Cambria
spherical            | 245.38     | 323.48     | MDDDRP+Cambria
and                  | 285.98     | 323.48     | MDDDRP+Cambria
cylindrical          | 304.87     | 323.48     | MDDDRP+Cambria
features             | 351.63     | 323.48     | MDDDRP+Cambria
for                  | 388.66     | 323.48     | MDDDRP+Cambria
form                 | 161.26     | 333.38     | XELMPT+Cambria
and                  | 182.38     | 333.38     | XELMPT+Cambria
features             | 199.05     | 333.38     | XELMPT+Cambria
of                   | 233.84     | 333.38     | XELMPT+Cambria
size                 | 243.34     | 333.38     | XELMPT+Cambria
for                  | 260.69     | 333.38     | XELMPT+Cambria
datums.              | 274.02     | 333.38     | XELMPT+Cambria
Table                | 199.05     | 364.26     | XELMPT+Cambria-Bold
D.2                  | 229.80     | 364.26     | XELMPT+Cambria-Bold
—                    | 249.14     | 364.26     | XELMPT+Cambria-Bold
Parameter            | 262.56     | 364.26     | XELMPT+Cambria-Bold
symbols              | 319.71     | 364.26     | XELMPT+Cambria-Bold
Symbol               | 176.62     | 386.05     | HBOUZZ+Cambria-Bold
Parameter            | 290.52     | 386.05     | HBOUZZ+Cambria-Bold
P                    | 191.09     | 398.83     | XELMPT+Cambria
Reference-to-peak    | 231.13     | 398.83     | XELMPT+Cambria
V                    | 190.91     | 414.00     | XELMPT+Cambria
Reference-to-valley  | 231.13     | 414.00     | MDDDRP+Cambria
T                    | 190.96     | 429.17     | XELMPT+Cambria
Peak-to-valley       | 231.13     | 429.17     | MDDDRP+Cambria
Q                    | 190.66     | 444.34     | XELMPT+Cambria
Root                 | 231.13     | 444.34     | XELMPT+Cambria
mean                 | 253.73     | 444.34     | XELMPT+Cambria
square               | 279.93     | 444.34     | XELMPT+Cambria
(RMS)                | 311.92     | 444.34     | XELMPT+Cambria
