Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
C.2                  | 36.85      | 117.92     | XELMPT+Cambria-Bold
Nesting              | 65.20      | 117.92     | XELMPT+Cambria-Bold
indices              | 113.20     | 117.92     | XELMPT+Cambria-Bold
Table                | 210.45     | 147.01     | XELMPT+Cambria-Bold
C.2                  | 241.20     | 147.01     | XELMPT+Cambria-Bold
—                    | 259.63     | 147.01     | XELMPT+Cambria-Bold
Nesting              | 273.05     | 147.01     | XELMPT+Cambria-Bold
indices              | 314.38     | 147.01     | XELMPT+Cambria-Bold
Symbol               | 122.94     | 168.80     | HBOUZZ+Cambria-Bold
Name                 | 172.41     | 168.80     | HBOUZZ+Cambria-Bold
Nesting              | 326.39     | 168.80     | XELMPT+Cambria-Bold
index                | 364.21     | 168.80     | XELMPT+Cambria-Bold
G                    | 137.18     | 181.58     | XELMPT+Cambria
Gaussian             | 172.41     | 181.58     | XELMPT+Cambria
Cutoff               | 326.39     | 181.58     | XELMPT+Cambria
length               | 355.04     | 181.58     | XELMPT+Cambria
Cutoff               | 326.39     | 198.24     | XELMPT+Cambria
UPR                  | 355.04     | 198.24     | XELMPT+Cambria
S                    | 137.76     | 213.41     | XELMPT+Cambria
Spline               | 172.41     | 213.41     | XELMPT+Cambria
Cutoff               | 326.39     | 213.41     | XELMPT+Cambria
length               | 355.04     | 213.41     | XELMPT+Cambria
Cutoff               | 326.39     | 230.08     | XELMPT+Cambria
UPR                  | 355.04     | 230.08     | XELMPT+Cambria
SW                   | 132.99     | 245.25     | XELMPT+Cambria
Spline               | 172.41     | 245.25     | XELMPT+Cambria
Wavelet              | 201.32     | 245.25     | XELMPT+Cambria
Cutoff               | 326.39     | 245.25     | XELMPT+Cambria
length               | 355.04     | 245.25     | XELMPT+Cambria
Cutoff               | 326.39     | 261.92     | XELMPT+Cambria
UPR                  | 355.04     | 261.92     | XELMPT+Cambria
CW                   | 132.65     | 277.09     | XELMPT+Cambria
Complex              | 172.41     | 277.09     | XELMPT+Cambria
Wavelet              | 211.91     | 277.09     | XELMPT+Cambria
Cutoff               | 326.39     | 277.09     | XELMPT+Cambria
length               | 355.04     | 277.09     | XELMPT+Cambria
Cutoff               | 326.39     | 293.76     | XELMPT+Cambria
UPR                  | 355.04     | 293.76     | XELMPT+Cambria
RG                   | 134.11     | 308.93     | XELMPT+Cambria
Robust               | 172.41     | 308.93     | XELMPT+Cambria
Gaussian             | 205.22     | 308.93     | XELMPT+Cambria
Cutoff               | 326.39     | 308.93     | XELMPT+Cambria
length               | 355.04     | 308.93     | XELMPT+Cambria
Cutoff               | 326.39     | 325.60     | XELMPT+Cambria
UPR                  | 355.04     | 325.60     | XELMPT+Cambria
RS                   | 134.46     | 340.77     | XELMPT+Cambria
Robust               | 172.41     | 340.77     | XELMPT+Cambria
Spline               | 205.22     | 340.77     | XELMPT+Cambria
Cutoff               | 326.39     | 340.77     | XELMPT+Cambria
