Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
Key                  | 36.85      | 240.39     | HBOUZZ+Cambria-Bold
a                    | 36.85      | 276.93     | XELMPT+Cambria
datum                | 56.74      | 276.93     | XELMPT+Cambria
H                    | 86.59      | 276.93     | XELMPT+Cambria
b                    | 36.85      | 291.79     | XELMPT+Cambria
real                 | 56.74      | 291.79     | MDDDRP+Cambria
feature              | 75.40      | 291.79     | MDDDRP+Cambria
or                   | 108.05     | 291.79     | MDDDRP+Cambria
filtered             | 119.70     | 291.79     | MDDDRP+Cambria
feature              | 153.01     | 291.79     | MDDDRP+Cambria
c                    | 36.85      | 306.66     | XELMPT+Cambria
minimax              | 56.74      | 306.66     | MDDDRP+Cambria
(Chebyshev)          | 96.43      | 306.66     | MDDDRP+Cambria
feature              | 152.19     | 306.66     | MDDDRP+Cambria
(toleranced          | 184.83     | 306.66     | MDDDRP+Cambria
feature)             | 236.31     | 306.66     | MDDDRP+Cambria
NOTE                 | 36.85      | 327.72     | XELMPT+Cambria
The                  | 85.04      | 327.72     | XELMPT+Cambria
toleranced           | 103.84     | 327.72     | XELMPT+Cambria
feature              | 152.49     | 327.72     | XELMPT+Cambria
is                   | 186.41     | 327.72     | XELMPT+Cambria
a                    | 195.86     | 327.72     | XELMPT+Cambria
surface,             | 202.94     | 327.72     | XELMPT+Cambria
but                  | 239.44     | 327.72     | XELMPT+Cambria
for                  | 256.02     | 327.72     | XELMPT+Cambria
ease                 | 270.74     | 327.72     | XELMPT+Cambria
of                   | 292.33     | 327.72     | XELMPT+Cambria
illustration         | 302.84     | 327.72     | XELMPT+Cambria
it                   | 354.20     | 327.72     | XELMPT+Cambria
is                   | 362.61     | 327.72     | XELMPT+Cambria
shown                | 372.07     | 327.72     | XELMPT+Cambria
as                   | 402.98     | 327.72     | XELMPT+Cambria
a                    | 414.60     | 327.72     | XELMPT+Cambria
line.                | 421.68     | 327.72     | XELMPT+Cambria
Figure               | 71.27      | 335.20     | XELMPT+Cambria-Bold
26                   | 107.21     | 335.20     | XELMPT+Cambria-Bold
—                    | 122.52     | 335.20     | XELMPT+Cambria-Bold
Minimax              | 135.94     | 335.20     | XELMPT+Cambria-Bold
(Chebyshev)          | 183.58     | 335.20     | XELMPT+Cambria-Bold
associated           | 248.63     | 335.20     | XELMPT+Cambria-Bold
toleranced           | 305.03     | 335.20     | XELMPT+Cambria-Bold
feature              | 362.49     | 335.20     | XELMPT+Cambria-Bold
—                    | 402.39     | 335.20     | XELMPT+Cambria-Bold
Interpretation       | 415.81     | 335.20     | XELMPT+Cambria-Bold
shall                | 50.91      | 391.52     | XELMPT+Cambria
be                   | 75.60      | 391.52     | XELMPT+Cambria
used                 | 89.10      | 391.52     | XELMPT+Cambria
to                   | 113.74     | 391.52     | XELMPT+Cambria
indicate             | 125.53     | 391.52     | XELMPT+Cambria
that                 | 165.80     | 391.52     | XELMPT+Cambria
