Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
The                  | 36.85      | 85.66      | MDDDRP+Cambria
orientation          | 58.04      | 85.66      | MDDDRP+Cambria
plane                | 114.43     | 85.66      | MDDDRP+Cambria
shall                | 143.55     | 85.66      | MDDDRP+Cambria
be                   | 169.19     | 85.66      | MDDDRP+Cambria
established          | 183.66     | 85.66      | MDDDRP+Cambria
parallel             | 241.05     | 85.66      | MDDDRP+Cambria
to,                  | 280.54     | 85.66      | MDDDRP+Cambria
perpendicular        | 295.49     | 85.66      | MDDDRP+Cambria
to,                  | 366.21     | 85.66      | MDDDRP+Cambria
or                   | 381.16     | 85.66      | MDDDRP+Cambria
at                   | 394.48     | 85.66      | MDDDRP+Cambria
a                    | 406.60     | 85.66      | MDDDRP+Cambria
defined              | 415.00     | 85.66      | MDDDRP+Cambria
angle                | 453.98     | 85.66      | MDDDRP+Cambria
from                 | 482.69     | 85.66      | MDDDRP+Cambria
the                  | 509.00     | 85.66      | MDDDRP+Cambria
datum                | 36.85      | 97.76      | XELMPT+Cambria
indicated            | 70.33      | 97.76      | XELMPT+Cambria
in                   | 117.19     | 97.76      | XELMPT+Cambria
the                  | 128.93     | 97.76      | XELMPT+Cambria
second               | 146.77     | 97.76      | XELMPT+Cambria
compartment          | 182.26     | 97.76      | XELMPT+Cambria
of                   | 249.35     | 97.76      | XELMPT+Cambria
the                  | 260.87     | 97.76      | XELMPT+Cambria
orientation          | 278.70     | 97.76      | XELMPT+Cambria
plane                | 334.48     | 97.76      | XELMPT+Cambria
indicator            | 363.00     | 97.76      | XELMPT+Cambria
as                   | 408.56     | 97.76      | XELMPT+Cambria
follows:             | 421.29     | 97.76      | XELMPT+Cambria
—                    | 36.85      | 119.07     | MDDDRP+Cambria
when                 | 56.98      | 119.07     | MDDDRP+Cambria
the                  | 85.42      | 119.07     | MDDDRP+Cambria
orientation          | 103.25     | 119.07     | MDDDRP+Cambria
plane                | 159.05     | 119.07     | MDDDRP+Cambria
is                   | 187.56     | 119.07     | MDDDRP+Cambria
defined              | 197.91     | 119.07     | MDDDRP+Cambria
with                 | 236.29     | 119.07     | MDDDRP+Cambria
an                   | 260.79     | 119.07     | MDDDRP+Cambria
angle                | 274.93     | 119.07     | MDDDRP+Cambria
different            | 303.04     | 119.07     | MDDDRP+Cambria
from                 | 347.12     | 119.07     | MDDDRP+Cambria
0°                   | 372.82     | 119.07     | MDDDRP+Cambria
or                   | 385.63     | 119.07     | MDDDRP+Cambria
90°,                 | 398.35     | 119.07     | MDDDRP+Cambria
the                  | 419.18     | 119.07     | MDDDRP+Cambria
angularity           | 437.01     | 119.07     | MDDDRP+Cambria
symbol               | 489.59     | 119.07     | MDDDRP+Cambria
shall                | 56.98      | 131.17     | MDDDRP+Cambria
