Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
Annex                | 250.49     | 86.27      | XELMPT+Cambria-Bold
A                    | 300.33     | 86.27      | XELMPT+Cambria-Bold
(informative)        | 234.84     | 138.49     | XELMPT+Cambria
Deprecated           | 159.78     | 139.07     | XELMPT+Cambria-Bold
and                  | 247.99     | 139.07     | XELMPT+Cambria-Bold
former               | 279.29     | 139.07     | XELMPT+Cambria-Bold
practices            | 334.62     | 139.07     | XELMPT+Cambria-Bold
A.1                  | 36.85      | 205.08     | XELMPT+Cambria-Bold
General              | 65.20      | 205.08     | XELMPT+Cambria-Bold
This                 | 36.85      | 252.31     | MDDDRP+Cambria
annex                | 60.68      | 252.31     | MDDDRP+Cambria
describes            | 92.19      | 252.31     | MDDDRP+Cambria
former               | 140.42     | 252.31     | MDDDRP+Cambria
practices            | 176.15     | 252.31     | MDDDRP+Cambria
that                 | 222.40     | 252.31     | MDDDRP+Cambria
have                 | 244.58     | 252.31     | MDDDRP+Cambria
been                 | 269.77     | 252.31     | MDDDRP+Cambria
omitted              | 295.62     | 252.31     | MDDDRP+Cambria
and                  | 336.26     | 252.31     | MDDDRP+Cambria
are                  | 356.86     | 252.31     | MDDDRP+Cambria
no                   | 375.34     | 252.31     | MDDDRP+Cambria
longer               | 390.08     | 252.31     | MDDDRP+Cambria
used.                | 423.08     | 252.31     | MDDDRP+Cambria
Therefore,           | 450.97     | 252.31     | MDDDRP+Cambria
they                 | 503.44     | 252.31     | MDDDRP+Cambria
are                  | 36.85      | 264.41     | MDDDRP+Cambria
not                  | 54.90      | 264.41     | MDDDRP+Cambria
an                   | 72.91      | 264.41     | MDDDRP+Cambria
integral             | 87.04      | 264.41     | MDDDRP+Cambria
part                 | 127.14     | 264.41     | MDDDRP+Cambria
of                   | 149.99     | 264.41     | MDDDRP+Cambria
this                 | 161.50     | 264.41     | MDDDRP+Cambria
document,            | 182.14     | 264.41     | MDDDRP+Cambria
but                  | 234.53     | 264.41     | MDDDRP+Cambria
should               | 252.67     | 264.41     | MDDDRP+Cambria
be                   | 286.79     | 264.41     | MDDDRP+Cambria
used                 | 300.65     | 264.41     | MDDDRP+Cambria
for                  | 325.66     | 264.41     | MDDDRP+Cambria
information          | 341.74     | 264.41     | MDDDRP+Cambria
only.                | 401.16     | 264.41     | MDDDRP+Cambria
A.2                  | 36.85      | 272.63     | XELMPT+Cambria-Bold
Deprecated           | 65.20      | 272.63     | XELMPT+Cambria-Bold
practice             | 136.88     | 272.63     | XELMPT+Cambria-Bold
from                 | 188.09     | 272.63     | XELMPT+Cambria-Bold
ISO                  | 219.96     | 272.63     | XELMPT+Cambria-Bold
1101:2012            | 243.07     | 272.63     | XELMPT+Cambria-Bold
The                  | 36.85      | 319.86     | MDDDRP+Cambria
following            | 58.81      | 319.86     | MDDDRP+Cambria
drawing              | 107.20     | 319.86     | MDDDRP+Cambria
indications          | 150.98     | 319.86     | MDDDRP+Cambria
were                 | 207.56     | 319.86     | MDDDRP+Cambria
described            | 235.12     | 319.86     | MDDDRP+Cambria
in                   | 285.68     | 319.86     | MDDDRP+Cambria
ISO                  | 298.81     | 319.86     | MDDDRP+Cambria
1101:2012.           | 318.93     | 319.86     | MDDDRP+Cambria
They                 | 374.96     | 319.86     | MDDDRP+Cambria
can                  | 402.49     | 319.86     | MDDDRP+Cambria
still                | 423.09     | 319.86     | MDDDRP+Cambria
be                   | 445.29     | 319.86     | MDDDRP+Cambria
used,                | 460.53     | 319.86     | MDDDRP+Cambria
but                  | 489.27     | 319.86     | MDDDRP+Cambria
are                  | 508.79     | 319.86     | MDDDRP+Cambria
expected             | 36.85      | 331.96     | XELMPT+Cambria
to                   | 82.64      | 331.96     | XELMPT+Cambria
be                   | 94.78      | 331.96     | XELMPT+Cambria
phased               | 108.65     | 331.96     | XELMPT+Cambria
out.                 | 145.19     | 331.96     | XELMPT+Cambria
A.2.1                | 36.85      | 335.14     | XELMPT+Cambria-Bold
The                  | 73.70      | 358.94     | MDDDRP+Cambria
practice             | 93.59      | 358.94     | MDDDRP+Cambria
of                   | 133.22     | 358.94     | MDDDRP+Cambria
relying              | 144.33     | 358.94     | MDDDRP+Cambria
on                   | 178.96     | 358.94     | MDDDRP+Cambria
the                  | 192.87     | 358.94     | MDDDRP+Cambria
drawing              | 209.97     | 358.94     | MDDDRP+Cambria
plane                | 250.74     | 358.94     | MDDDRP+Cambria
to                   | 278.66     | 358.94     | MDDDRP+Cambria
define               | 290.06     | 358.94     | MDDDRP+Cambria
the                  | 321.35     | 358.94     | MDDDRP+Cambria
intersection         | 338.45     | 358.94     | MDDDRP+Cambria
plane,               | 396.81     | 358.94     | MDDDRP+Cambria
e.g.                 | 426.99     | 358.94     | MDDDRP+Cambria
for                  | 444.24     | 358.94     | MDDDRP+Cambria
a                    | 459.76     | 358.94     | MDDDRP+Cambria
