Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
a                    | 36.85      | 197.08     | XELMPT+Cambria
Toleranced           | 56.74      | 202.01     | XELMPT+Cambria
feature.             | 106.22     | 202.01     | XELMPT+Cambria
b                    | 36.85      | 211.95     | XELMPT+Cambria
Minimax              | 56.74      | 216.87     | MDDDRP+Cambria
(Chebyshev)          | 98.56      | 216.87     | MDDDRP+Cambria
or                   | 156.59     | 216.87     | MDDDRP+Cambria
least                | 170.52     | 216.87     | MDDDRP+Cambria
squares              | 195.16     | 216.87     | MDDDRP+Cambria
(Gaussian)           | 232.99     | 216.87     | MDDDRP+Cambria
associated           | 283.46     | 216.87     | MDDDRP+Cambria
straight             | 332.52     | 216.87     | MDDDRP+Cambria
line                 | 370.09     | 216.87     | MDDDRP+Cambria
without              | 390.53     | 216.87     | MDDDRP+Cambria
additional           | 428.65     | 216.87     | MDDDRP+Cambria
constraints          | 476.54     | 216.87     | MDDDRP+Cambria
(reference           | 56.74      | 227.87     | XELMPT+Cambria
feature).            | 103.15     | 227.87     | XELMPT+Cambria
c                    | 36.85      | 237.81     | XELMPT+Cambria
Outside              | 56.74      | 242.74     | XELMPT+Cambria
the                  | 91.88      | 242.74     | XELMPT+Cambria
material.            | 107.86     | 242.74     | XELMPT+Cambria
d                    | 36.85      | 252.68     | XELMPT+Cambria
Inside               | 56.74      | 257.60     | XELMPT+Cambria
the                  | 85.27      | 257.60     | XELMPT+Cambria
material.            | 101.25     | 257.60     | XELMPT+Cambria
e                    | 36.85      | 267.54     | XELMPT+Cambria
Peak                 | 56.74      | 272.47     | XELMPT+Cambria
height               | 79.44      | 272.47     | XELMPT+Cambria
(                    | 108.59     | 272.47     | XELMPT+Cambria
)                    | 116.28     | 272.47     | XELMPT+Cambria
parameter.           | 122.30     | 272.47     | XELMPT+Cambria
f                    | 36.85      | 282.41     | XELMPT+Cambria
Valley               | 56.74      | 287.33     | MDDDRP+Cambria
depth                | 84.52      | 287.33     | MDDDRP+Cambria
(                    | 111.61     | 287.33     | MDDDRP+Cambria
)                    | 119.95     | 287.33     | XELMPT+Cambria
parameter.           | 125.97     | 287.33     | XELMPT+Cambria
g                    | 36.85      | 297.27     | XELMPT+Cambria
Total                | 56.74      | 302.20     | XELMPT+Cambria
range                | 80.34      | 302.20     | XELMPT+Cambria
(                    | 106.80     | 302.20     | XELMPT+Cambria
