Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
a)                   | 146.66     | 298.64     | HBOUZZ+Cambria-Bold
2D                   | 157.92     | 298.64     | HBOUZZ+Cambria-Bold
b)                   | 390.23     | 298.64     | HBOUZZ+Cambria-Bold
3D                   | 401.99     | 298.64     | HBOUZZ+Cambria-Bold
Figure               | 196.84     | 327.75     | XELMPT+Cambria-Bold
150                  | 232.78     | 327.75     | XELMPT+Cambria-Bold
—                    | 254.51     | 327.75     | XELMPT+Cambria-Bold
Position             | 267.93     | 327.75     | XELMPT+Cambria-Bold
indication           | 312.38     | 327.75     | XELMPT+Cambria-Bold
The                  | 36.85      | 382.08     | MDDDRP+Cambria
tolerance            | 58.67      | 382.08     | MDDDRP+Cambria
zone                 | 106.77     | 382.08     | MDDDRP+Cambria
defined              | 132.68     | 382.08     | MDDDRP+Cambria
by                   | 172.30     | 382.08     | MDDDRP+Cambria
the                  | 187.49     | 382.08     | MDDDRP+Cambria
specification        | 206.56     | 382.08     | MDDDRP+Cambria
in                   | 271.12     | 382.08     | MDDDRP+Cambria
Figure               | 284.10     | 382.08     | XELMPT+Cambria
150                  | 319.05     | 382.08     | XELMPT+Cambria
is                   | 340.60     | 382.08     | MDDDRP+Cambria
limited              | 352.18     | 382.08     | MDDDRP+Cambria
by                   | 389.99     | 382.08     | MDDDRP+Cambria
a                    | 405.18     | 382.08     | MDDDRP+Cambria
sphere               | 414.21     | 382.08     | MDDDRP+Cambria
of                   | 450.09     | 382.08     | MDDDRP+Cambria
diameter             | 462.84     | 382.08     | MDDDRP+Cambria
0,3                  | 509.74     | 382.08     | MDDDRP+Cambria
because              | 36.85      | 394.18     | MDDDRP+Cambria
the                  | 77.75      | 394.18     | MDDDRP+Cambria
tolerance            | 95.79      | 394.18     | MDDDRP+Cambria
value                | 142.88     | 394.18     | MDDDRP+Cambria
is                   | 171.09     | 394.18     | MDDDRP+Cambria
preceded             | 181.65     | 394.18     | MDDDRP+Cambria
by                   | 228.47     | 394.18     | MDDDRP+Cambria
the                  | 242.64     | 394.18     | MDDDRP+Cambria
symbol               | 260.69     | 394.18     | MDDDRP+Cambria
S⌀.                  | 298.13     | 394.18     | MDDDRP+Cambria
The                  | 314.54     | 394.18     | MDDDRP+Cambria
centre               | 335.34     | 394.18     | MDDDRP+Cambria
of                   | 368.42     | 394.18     | MDDDRP+Cambria
the                  | 380.15     | 394.18     | MDDDRP+Cambria
spherical            | 398.20     | 394.18     | MDDDRP+Cambria
tolerance            | 444.51     | 394.18     | MDDDRP+Cambria
zone                 | 491.60     | 394.18     | MDDDRP+Cambria
is                   | 516.48     | 394.18     | MDDDRP+Cambria
fixed                | 36.85      | 406.28     | MDDDRP+Cambria
by                   | 63.21      | 406.28     | MDDDRP+Cambria
theoretically        | 77.16      | 406.28     | MDDDRP+Cambria
exact                | 140.50     | 406.28     | MDDDRP+Cambria
dimensions           | 168.12     | 406.28     | MDDDRP+Cambria
with                 | 225.22     | 406.28     | MDDDRP+Cambria
respect              | 249.72     | 406.28     | MDDDRP+Cambria
to                   | 287.67     | 406.28     | MDDDRP+Cambria
datums               | 299.83     | 406.28     | MDDDRP+Cambria
A,                   | 338.21     | 406.28     | MDDDRP+Cambria
B                    | 350.06     | 406.28     | MDDDRP+Cambria
and                  | 359.20     | 406.28     | MDDDRP+Cambria
C,                   | 379.38     | 406.28     | MDDDRP+Cambria
see                  | 390.54     | 406.28     | MDDDRP+Cambria
Figure               | 408.56     | 406.28     | XELMPT+Cambria
151.                 | 442.65     | 406.28     | XELMPT+Cambria
a                    | 36.85      | 562.49     | XELMPT+Cambria
Datum                | 56.74      | 567.42     | XELMPT+Cambria
A.                   | 87.66      | 567.42     | XELMPT+Cambria
b                    | 36.85      | 577.36     | XELMPT+Cambria
Datum                | 56.74      | 582.28     | XELMPT+Cambria
B.                   | 87.66      | 582.28     | XELMPT+Cambria
c                    | 36.85      | 592.22     | XELMPT+Cambria
Datum                | 56.74      | 597.15     | XELMPT+Cambria
C.                   | 87.66      | 597.15     | XELMPT+Cambria
Figure               | 142.83     | 604.62     | XELMPT+Cambria-Bold
151                  | 178.77     | 604.62     | XELMPT+Cambria-Bold
—                    | 200.16     | 604.62     | XELMPT+Cambria-Bold
Definition           | 213.58     | 604.62     | XELMPT+Cambria-Bold
of                   | 267.94     | 604.62     | XELMPT+Cambria-Bold
the                  | 280.15     | 604.62     | XELMPT+Cambria-Bold
position             | 299.28     | 604.62     | XELMPT+Cambria-Bold
