Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
—                    | 36.85      | 109.69     | MDDDRP+Cambria
the                  | 56.98      | 109.69     | MDDDRP+Cambria
width                | 74.81      | 109.69     | MDDDRP+Cambria
of                   | 105.32     | 109.69     | MDDDRP+Cambria
the                  | 116.83     | 109.69     | MDDDRP+Cambria
tolerance            | 134.66     | 109.69     | MDDDRP+Cambria
zone                 | 181.52     | 109.69     | MDDDRP+Cambria
is                   | 206.19     | 109.69     | MDDDRP+Cambria
not                  | 216.54     | 109.69     | MDDDRP+Cambria
normal               | 234.56     | 109.69     | MDDDRP+Cambria
to                   | 271.46     | 109.69     | MDDDRP+Cambria
the                  | 283.62     | 109.69     | MDDDRP+Cambria
specified            | 301.45     | 109.69     | MDDDRP+Cambria
geometry,            | 346.96     | 109.69     | MDDDRP+Cambria
or                   | 396.81     | 109.69     | MDDDRP+Cambria
—                    | 36.85      | 131.00     | MDDDRP+Cambria
a                    | 56.98      | 131.00     | MDDDRP+Cambria
roundness            | 65.46      | 131.00     | MDDDRP+Cambria
specification        | 118.61     | 131.00     | MDDDRP+Cambria
is                   | 182.62     | 131.00     | MDDDRP+Cambria
applied              | 193.66     | 131.00     | MDDDRP+Cambria
to                   | 231.82     | 131.00     | MDDDRP+Cambria
a                    | 244.65     | 131.00     | MDDDRP+Cambria
revolute             | 253.13     | 131.00     | MDDDRP+Cambria
surface              | 295.74     | 131.00     | MDDDRP+Cambria
that                 | 333.95     | 131.00     | MDDDRP+Cambria
is                   | 356.37     | 131.00     | MDDDRP+Cambria
neither              | 367.41     | 131.00     | MDDDRP+Cambria
cylindrical          | 404.82     | 131.00     | MDDDRP+Cambria
nor                  | 458.97     | 131.00     | MDDDRP+Cambria
spherical,           | 478.41     | 131.00     | MDDDRP+Cambria
see                  | 56.98      | 143.10     | XELMPT+Cambria
Figure               | 75.00      | 143.10     | XELMPT+Cambria
88.                  | 108.56     | 143.10     | XELMPT+Cambria
For                  | 36.85      | 164.41     | MDDDRP+Cambria
geometrical          | 55.22      | 164.41     | MDDDRP+Cambria
specifications       | 114.40     | 164.41     | MDDDRP+Cambria
that                 | 182.62     | 164.41     | MDDDRP+Cambria
include              | 204.36     | 164.41     | MDDDRP+Cambria
direction            | 241.20     | 164.41     | MDDDRP+Cambria
feature              | 287.35     | 164.41     | MDDDRP+Cambria
indicators,          | 324.38     | 164.41     | MDDDRP+Cambria
the                  | 377.24     | 164.41     | MDDDRP+Cambria
following            | 395.07     | 164.41     | MDDDRP+Cambria
applies.             | 442.09     | 164.41     | MDDDRP+Cambria
The                  | 36.85      | 185.73     | XELMPT+Cambria
direction            | 57.19      | 185.73     | XELMPT+Cambria
of                   | 103.10     | 185.73     | XELMPT+Cambria
the                  | 114.36     | 185.73     | XELMPT+Cambria
width                | 131.94     | 185.73     | XELMPT+Cambria
of                   | 162.20     | 185.73     | XELMPT+Cambria
the                  | 173.46     | 185.73     | XELMPT+Cambria
tolerance            | 191.04     | 185.73     | XELMPT+Cambria
zone                 | 237.66     | 185.73     | XELMPT+Cambria
is                   | 262.08     | 185.73     | XELMPT+Cambria
established          | 272.18     | 185.73     | XELMPT+Cambria
from                 | 328.72     | 185.73     | XELMPT+Cambria
the                  | 354.17     | 185.73     | XELMPT+Cambria
datum                | 371.76     | 185.73     | XELMPT+Cambria
