Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
Key                  | 36.85      | 346.48     | HBOUZZ+Cambria-Bold
1                    | 36.85      | 358.98     | XELMPT+Cambria
unfiltered           | 56.74      | 358.98     | MDDDRP+Cambria
profile              | 101.16     | 358.98     | MDDDRP+Cambria
2                    | 36.85      | 373.85     | XELMPT+Cambria
filtered             | 56.74      | 373.85     | MDDDRP+Cambria
profile              | 90.06      | 373.85     | MDDDRP+Cambria
Figure               | 127.10     | 405.35     | XELMPT+Cambria-Bold
E.4                  | 163.04     | 405.35     | XELMPT+Cambria-Bold
—                    | 181.23     | 405.35     | XELMPT+Cambria-Bold
Surface              | 194.65     | 405.35     | XELMPT+Cambria-Bold
profile              | 235.50     | 405.35     | XELMPT+Cambria-Bold
filtered             | 272.63     | 405.35     | XELMPT+Cambria-Bold
with                 | 313.65     | 405.35     | XELMPT+Cambria-Bold
a                    | 339.55     | 405.35     | XELMPT+Cambria-Bold
convex               | 347.85     | 405.35     | XELMPT+Cambria-Bold
hull                 | 385.63     | 405.35     | XELMPT+Cambria-Bold
filter               | 408.18     | 405.35     | XELMPT+Cambria-Bold
The                  | 36.85      | 435.65     | MDDDRP+Cambria
convex               | 56.79      | 435.65     | MDDDRP+Cambria
hull                 | 91.23      | 435.65     | MDDDRP+Cambria
filter               | 111.27     | 435.65     | MDDDRP+Cambria
is                   | 136.50     | 435.65     | MDDDRP+Cambria
a                    | 146.29     | 435.65     | MDDDRP+Cambria
long-pass            | 153.60     | 435.65     | MDDDRP+Cambria
filter.              | 199.95     | 435.65     | MDDDRP+Cambria
It                   | 226.79     | 435.65     | MDDDRP+Cambria
removes              | 235.85     | 435.65     | MDDDRP+Cambria
almost               | 277.72     | 435.65     | MDDDRP+Cambria
all                  | 311.55     | 435.65     | MDDDRP+Cambria
the                  | 325.10     | 435.65     | MDDDRP+Cambria
details              | 342.29     | 435.65     | MDDDRP+Cambria
in                   | 376.00     | 435.65     | MDDDRP+Cambria
the                  | 387.19     | 435.65     | MDDDRP+Cambria
profile              | 404.38     | 435.65     | MDDDRP+Cambria
and                  | 437.61     | 435.65     | MDDDRP+Cambria
considers            | 457.13     | 435.65     | MDDDRP+Cambria
only                 | 503.97     | 435.65     | MDDDRP+Cambria
the                  | 36.85      | 447.75     | MDDDRP+Cambria
highest              | 54.30      | 447.75     | MDDDRP+Cambria
peaks.               | 91.06      | 447.75     | MDDDRP+Cambria
In                   | 123.47     | 447.75     | MDDDRP+Cambria
this                 | 135.36     | 447.75     | MDDDRP+Cambria
case,                | 155.54     | 447.75     | MDDDRP+Cambria
the                  | 180.51     | 447.75     | MDDDRP+Cambria
resulting            | 197.96     | 447.75     | MDDDRP+Cambria
filtered             | 242.64     | 447.75     | MDDDRP+Cambria
profile              | 279.68     | 447.75     | MDDDRP+Cambria
also                 | 313.18     | 447.75     | MDDDRP+Cambria
has                  | 334.47     | 447.75     | MDDDRP+Cambria
a                    | 352.99     | 447.75     | MDDDRP+Cambria
total                | 360.56     | 447.75     | MDDDRP+Cambria
height               | 384.88     | 447.75     | MDDDRP+Cambria
range                | 416.44     | 447.75     | MDDDRP+Cambria
of                   | 445.60     | 447.75     | MDDDRP+Cambria
about                | 456.81     | 447.75     | MDDDRP+Cambria
25                   | 485.65     | 447.75     | MDDDRP+Cambria
µm.                  | 499.90     | 447.75     | MDDDRP+Cambria
Figure               | 36.85      | 469.06     | XELMPT+Cambria
E.5                  | 71.34      | 469.06     | XELMPT+Cambria
shows                | 89.99      | 469.06     | MDDDRP+Cambria
a                    | 123.05     | 469.06     | MDDDRP+Cambria
different            | 131.78     | 469.06     | MDDDRP+Cambria
surface              | 176.79     | 469.06     | MDDDRP+Cambria
profile.             | 215.24     | 469.06     | MDDDRP+Cambria
Like                 | 252.74     | 469.06     | MDDDRP+Cambria
the                  | 276.57     | 469.06     | MDDDRP+Cambria
profile              | 295.34     | 469.06     | MDDDRP+Cambria
in                   | 330.48     | 469.06     | MDDDRP+Cambria
Figure               | 343.16     | 469.06     | XELMPT+Cambria
E.1                  | 377.89     | 469.06     | XELMPT+Cambria
it                   | 395.80     | 469.06     | XELMPT+Cambria
is                   | 405.94     | 469.06     | XELMPT+Cambria
50                   | 417.22     | 469.06     | XELMPT+Cambria
mm                   | 432.67     | 469.06     | XELMPT+Cambria
long                 | 454.48     | 469.06     | XELMPT+Cambria
and                  | 478.11     | 469.06     | XELMPT+Cambria
has                  | 499.21     | 469.06     | XELMPT+Cambria
a                    | 519.04     | 469.06     | XELMPT+Cambria
total                | 36.85      | 481.16     | MDDDRP+Cambria
height               | 61.71      | 481.16     | MDDDRP+Cambria
range                | 93.89      | 481.16     | MDDDRP+Cambria
of                   | 123.60     | 481.16     | MDDDRP+Cambria
slightly             | 135.11     | 481.16     | MDDDRP+Cambria
more                 | 172.73     | 481.16     | MDDDRP+Cambria
than                 | 200.01     | 481.16     | MDDDRP+Cambria
40                   | 224.36     | 481.16     | MDDDRP+Cambria
µm,                  | 239.10     | 481.16     | MDDDRP+Cambria
but                  | 259.40     | 481.16     | MDDDRP+Cambria
the                  | 277.55     | 481.16     | MDDDRP+Cambria
structure            | 295.38     | 481.16     | MDDDRP+Cambria
of                   | 343.26     | 481.16     | MDDDRP+Cambria
the                  | 354.77     | 481.16     | MDDDRP+Cambria
surface              | 372.60     | 481.16     | MDDDRP+Cambria
is                   | 410.11     | 481.16     | MDDDRP+Cambria
different.           | 420.46     | 481.16     | MDDDRP+Cambria
