Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
The                  | 36.85      | 109.69     | MDDDRP+Cambria
specification        | 57.43      | 109.69     | MDDDRP+Cambria
applies              | 120.75     | 109.69     | MDDDRP+Cambria
to                   | 156.84     | 109.69     | MDDDRP+Cambria
each                 | 168.98     | 109.69     | MDDDRP+Cambria
surface              | 193.19     | 109.69     | MDDDRP+Cambria
or                   | 230.70     | 109.69     | MDDDRP+Cambria
line                 | 243.42     | 109.69     | MDDDRP+Cambria
element              | 263.57     | 109.69     | MDDDRP+Cambria
independently,       | 303.70     | 109.69     | MDDDRP+Cambria
unless               | 375.92     | 109.69     | MDDDRP+Cambria
otherwise            | 408.82     | 109.69     | MDDDRP+Cambria
specified            | 459.61     | 109.69     | MDDDRP+Cambria
(e.g.                | 505.12     | 109.69     | MDDDRP+Cambria
by                   | 36.85      | 121.79     | MDDDRP+Cambria
using                | 50.80      | 121.79     | MDDDRP+Cambria
a                    | 79.10      | 121.79     | MDDDRP+Cambria
CZ                   | 86.89      | 121.79     | MDDDRP+Cambria
symbol).             | 101.56     | 121.79     | MDDDRP+Cambria
9.1.4                | 36.85      | 124.97     | XELMPT+Cambria-Bold
Continuous,          | 75.12      | 124.97     | XELMPT+Cambria-Bold
non-closed           | 137.78     | 124.97     | XELMPT+Cambria-Bold
toleranced           | 195.72     | 124.97     | XELMPT+Cambria-Bold
feature              | 252.41     | 124.97     | XELMPT+Cambria-Bold
If                   | 36.85      | 170.79     | MDDDRP+Cambria
a                    | 46.64      | 170.79     | MDDDRP+Cambria
specification        | 54.81      | 170.79     | MDDDRP+Cambria
applies              | 118.51     | 170.79     | MDDDRP+Cambria
to                   | 154.97     | 170.79     | MDDDRP+Cambria
one                  | 167.49     | 170.79     | MDDDRP+Cambria
identified           | 187.45     | 170.79     | MDDDRP+Cambria
restricted           | 236.23     | 170.79     | MDDDRP+Cambria
part                 | 286.65     | 170.79     | MDDDRP+Cambria
of                   | 309.88     | 170.79     | MDDDRP+Cambria
a                    | 321.76     | 170.79     | MDDDRP+Cambria
feature              | 329.93     | 170.79     | MDDDRP+Cambria
or                   | 367.34     | 170.79     | MDDDRP+Cambria
to                   | 380.44     | 170.79     | MDDDRP+Cambria
continuous           | 392.96     | 170.79     | MDDDRP+Cambria
restricted           | 448.45     | 170.79     | MDDDRP+Cambria
parts                | 498.87     | 170.79     | MDDDRP+Cambria
of                   | 36.85      | 182.89     | MDDDRP+Cambria
continuous           | 48.88      | 182.89     | MDDDRP+Cambria
features,            | 104.51     | 182.89     | MDDDRP+Cambria
but                  | 149.23     | 182.89     | MDDDRP+Cambria
does                 | 167.89     | 182.89     | MDDDRP+Cambria
not                  | 192.91     | 182.89     | MDDDRP+Cambria
apply                | 211.45     | 182.89     | MDDDRP+Cambria
to                   | 240.35     | 182.89     | MDDDRP+Cambria
the                  | 253.01     | 182.89     | MDDDRP+Cambria
entire               | 271.36     | 182.89     | MDDDRP+Cambria
outline              | 303.01     | 182.89     | MDDDRP+Cambria
of                   | 339.56     | 182.89     | MDDDRP+Cambria
the                  | 351.58     | 182.89     | MDDDRP+Cambria
cross-sections       | 369.93     | 182.89     | MDDDRP+Cambria
(or                  | 440.90     | 182.89     | MDDDRP+Cambria
entire               | 457.68     | 182.89     | MDDDRP+Cambria
surface              | 489.32     | 182.89     | MDDDRP+Cambria
represented          | 36.85      | 194.99     | MDDDRP+Cambria
by                   | 97.05      | 194.99     | MDDDRP+Cambria
the                  | 111.00     | 194.99     | MDDDRP+Cambria
outline),            | 128.83     | 194.99     | MDDDRP+Cambria
this                 | 170.67     | 194.99     | MDDDRP+Cambria
restriction          | 191.31     | 194.99     | MDDDRP+Cambria
shall                | 244.81     | 194.99     | MDDDRP+Cambria
be                   | 269.84     | 194.99     | MDDDRP+Cambria
indicated            | 283.71     | 194.99     | MDDDRP+Cambria
by                   | 330.56     | 194.99     | MDDDRP+Cambria
1)                   | 36.85      | 216.30     | MDDDRP+Cambria
identifying          | 56.98      | 216.30     | MDDDRP+Cambria
the                  | 111.67     | 216.30     | MDDDRP+Cambria
start                | 129.50     | 216.30     | MDDDRP+Cambria
and                  | 155.22     | 216.30     | MDDDRP+Cambria
the                  | 175.39     | 216.30     | MDDDRP+Cambria
end                  | 193.22     | 216.30     | MDDDRP+Cambria
of                   | 213.12     | 216.30     | MDDDRP+Cambria
the                  | 224.63     | 216.30     | MDDDRP+Cambria
toleranced           | 242.46     | 216.30     | MDDDRP+Cambria
feature;             | 295.54     | 216.30     | MDDDRP+Cambria
and                  | 335.41     | 216.30     | MDDDRP+Cambria
2)                   | 36.85      | 237.62     | XELMPT+Cambria
either               | 56.98      | 237.62     | XELMPT+Cambria
outlining            | 87.42      | 237.62     | XELMPT+Cambria
the                  | 132.91     | 237.62     | XELMPT+Cambria
surface              | 150.51     | 237.62     | XELMPT+Cambria
portion(s)           | 187.80     | 237.62     | XELMPT+Cambria
involved             | 237.57     | 237.62     | XELMPT+Cambria
using                | 280.25     | 237.62     | XELMPT+Cambria
a                    | 308.31     | 237.62     | XELMPT+Cambria
long-dashed          | 315.87     | 237.62     | XELMPT+Cambria
dotted               | 376.11     | 237.62     | XELMPT+Cambria
wide                 | 409.82     | 237.62     | XELMPT+Cambria
line                 | 435.25     | 237.62     | XELMPT+Cambria
(in                  | 455.16     | 237.62     | XELMPT+Cambria
accordance           | 470.76     | 237.62     | XELMPT+Cambria
with                 | 56.98      | 249.72     | MDDDRP+Cambria
ISO                  | 81.48      | 249.72     | MDDDRP+Cambria
128-24               | 100.22     | 249.72     | MDDDRP+Cambria
type                 | 136.09     | 249.72     | MDDDRP+Cambria
04.2)                | 160.25     | 249.72     | MDDDRP+Cambria
or                   | 187.53     | 249.72     | MDDDRP+Cambria
by                   | 200.26     | 249.72     | MDDDRP+Cambria
using                | 214.21     | 249.72     | MDDDRP+Cambria
the                  | 242.50     | 249.72     | MDDDRP+Cambria
symbol               | 260.34     | 249.72     | MDDDRP+Cambria
“                    | 297.55     | 249.72     | MDDDRP+Cambria
”                    | 320.87     | 249.72     | MDDDRP+Cambria
(called              | 327.41     | 249.72     | MDDDRP+Cambria
“between”).          | 361.75     | 249.72     | MDDDRP+Cambria
When                 | 36.85      | 271.03     | MDDDRP+Cambria
using                | 68.68      | 271.03     | MDDDRP+Cambria
the                  | 98.36      | 271.03     | MDDDRP+Cambria
between              | 117.57     | 271.03     | MDDDRP+Cambria
symbol,              | 162.47     | 271.03     | MDDDRP+Cambria
the                  | 203.40     | 271.03     | MDDDRP+Cambria
points,              | 222.62     | 271.03     | MDDDRP+Cambria
lines                | 258.82     | 271.03     | MDDDRP+Cambria
or                   | 285.16     | 271.03     | MDDDRP+Cambria
surfaces             | 299.26     | 271.03     | MDDDRP+Cambria
that                 | 342.97     | 271.03     | MDDDRP+Cambria
identify             | 366.09     | 271.03     | MDDDRP+Cambria
the                  | 406.97     | 271.03     | MDDDRP+Cambria
start                | 426.18     | 271.03     | MDDDRP+Cambria
and                  | 453.28     | 271.03     | MDDDRP+Cambria
end                  | 474.83     | 271.03     | MDDDRP+Cambria
of                   | 496.11     | 271.03     | MDDDRP+Cambria
the                  | 509.00     | 271.03     | MDDDRP+Cambria
toleranced           | 36.85      | 283.13     | MDDDRP+Cambria
feature              | 89.75      | 283.13     | MDDDRP+Cambria
shall                | 126.60     | 283.13     | MDDDRP+Cambria
each                 | 151.46     | 283.13     | MDDDRP+Cambria
be                   | 175.49     | 283.13     | MDDDRP+Cambria
identified           | 189.17     | 283.13     | MDDDRP+Cambria
by                   | 237.40     | 283.13     | MDDDRP+Cambria
a                    | 251.17     | 283.13     | MDDDRP+Cambria
capital              | 258.79     | 283.13     | MDDDRP+Cambria
letter               | 293.24     | 283.13     | MDDDRP+Cambria
connected            | 321.80     | 283.13     | MDDDRP+Cambria
to                   | 373.19     | 283.13     | MDDDRP+Cambria
it                   | 385.16     | 283.13     | MDDDRP+Cambria
by                   | 394.18     | 283.13     | MDDDRP+Cambria
a                    | 407.96     | 283.13     | MDDDRP+Cambria
leader               | 415.57     | 283.13     | MDDDRP+Cambria
line                 | 447.43     | 283.13     | MDDDRP+Cambria
terminating          | 467.39     | 283.13     | MDDDRP+Cambria
with                 | 36.85      | 295.23     | MDDDRP+Cambria
an                   | 62.59      | 295.23     | MDDDRP+Cambria
arrow.               | 77.97      | 295.23     | MDDDRP+Cambria
If                   | 112.79     | 295.23     | MDDDRP+Cambria
the                  | 123.45     | 295.23     | MDDDRP+Cambria
point                | 142.52     | 295.23     | MDDDRP+Cambria
or                   | 171.10     | 295.23     | MDDDRP+Cambria
line                 | 185.06     | 295.23     | MDDDRP+Cambria
is                   | 206.45     | 295.23     | MDDDRP+Cambria
not                  | 218.04     | 295.23     | MDDDRP+Cambria
at                   | 237.31     | 295.23     | MDDDRP+Cambria
the                  | 250.07     | 295.23     | MDDDRP+Cambria
boundary             | 269.14     | 295.23     | MDDDRP+Cambria
of                   | 319.26     | 295.23     | MDDDRP+Cambria
an                   | 332.01     | 295.23     | MDDDRP+Cambria
integral             | 347.38     | 295.23     | MDDDRP+Cambria
feature,             | 388.73     | 295.23     | MDDDRP+Cambria
its                  | 429.29     | 295.23     | MDDDRP+Cambria
location             | 444.86     | 295.23     | MDDDRP+Cambria
shall                | 486.70     | 295.23     | MDDDRP+Cambria
be                   | 512.98     | 295.23     | MDDDRP+Cambria
indicated            | 36.85      | 307.33     | MDDDRP+Cambria
by                   | 83.70      | 307.33     | MDDDRP+Cambria
TEDs.                | 97.65      | 307.33     | MDDDRP+Cambria
If                   | 36.85      | 328.64     | MDDDRP+Cambria
