Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
a)                   | 191.62     | 369.99     | XELMPT+Cambria-Bold
0,8                  | 203.95     | 369.99     | XELMPT+Cambria-Bold
mm                   | 222.02     | 369.99     | XELMPT+Cambria-Bold
long-pass            | 244.16     | 369.99     | XELMPT+Cambria-Bold
Gaussian             | 295.02     | 369.99     | XELMPT+Cambria-Bold
filter               | 343.67     | 369.99     | XELMPT+Cambria-Bold
b)                   | 191.23     | 652.13     | XELMPT+Cambria-Bold
2,5                  | 204.11     | 652.13     | XELMPT+Cambria-Bold
mm                   | 222.41     | 652.13     | XELMPT+Cambria-Bold
long-pass            | 244.55     | 652.13     | XELMPT+Cambria-Bold
Gaussian             | 295.41     | 652.13     | XELMPT+Cambria-Bold
filter               | 344.06     | 652.13     | XELMPT+Cambria-Bold
Key                  | 36.85      | 669.50     | HBOUZZ+Cambria-Bold
1                    | 36.85      | 682.01     | XELMPT+Cambria
unfiltered           | 56.74      | 682.01     | MDDDRP+Cambria
profile              | 101.16     | 682.01     | MDDDRP+Cambria
(grey)               | 131.62     | 682.01     | MDDDRP+Cambria
2                    | 36.85      | 696.87     | XELMPT+Cambria
filtered             | 56.74      | 696.87     | MDDDRP+Cambria
profile              | 90.06      | 696.87     | MDDDRP+Cambria
(black)              | 120.51     | 696.87     | MDDDRP+Cambria
Figure               | 132.91     | 728.38     | XELMPT+Cambria-Bold
E.6                  | 168.85     | 728.38     | XELMPT+Cambria-Bold
—                    | 187.11     | 728.38     | XELMPT+Cambria-Bold
Surface              | 200.53     | 728.38     | XELMPT+Cambria-Bold
profile              | 241.38     | 728.38     | XELMPT+Cambria-Bold
filtered             | 278.51     | 728.38     | XELMPT+Cambria-Bold
with                 | 319.53     | 728.38     | XELMPT+Cambria-Bold
a                    | 345.43     | 728.38     | XELMPT+Cambria-Bold
Gaussian             | 353.73     | 728.38     | XELMPT+Cambria-Bold
filter               | 402.38     | 728.38     | XELMPT+Cambria-Bold
Again,               | 36.85      | 758.68     | MDDDRP+Cambria
the                  | 69.66      | 758.68     | MDDDRP+Cambria
filtered             | 87.90      | 758.68     | MDDDRP+Cambria
profile              | 126.15     | 758.68     | MDDDRP+Cambria
in                   | 160.76     | 758.68     | MDDDRP+Cambria
Figure               | 172.93     | 758.68     | XELMPT+Cambria
E.6                  | 206.91     | 758.68     | XELMPT+Cambria
a)                   | 224.87     | 758.68     | XELMPT+Cambria
with                 | 236.75     | 758.68     | XELMPT+Cambria
the                  | 261.67     | 758.68     | XELMPT+Cambria
shorter              | 279.92     | 758.68     | XELMPT+Cambria
cutoff               | 317.86     | 758.68     | XELMPT+Cambria
length               | 348.55     | 758.68     | XELMPT+Cambria
has                  | 381.81     | 758.68     | XELMPT+Cambria
more                 | 401.12     | 758.68     | XELMPT+Cambria
detail               | 428.82     | 758.68     | XELMPT+Cambria
included             | 459.04     | 758.68     | XELMPT+Cambria
than                 | 502.50     | 758.68     | XELMPT+Cambria
the                  | 36.85      | 770.78     | MDDDRP+Cambria
filtered             | 55.59      | 770.78     | MDDDRP+Cambria
profile              | 94.32      | 770.78     | MDDDRP+Cambria
in                   | 129.43     | 770.78     | MDDDRP+Cambria
Figure               | 142.08     | 770.78     | XELMPT+Cambria
E.6                  | 176.54     | 770.78     | XELMPT+Cambria
b),                  | 195.00     | 770.78     | MDDDRP+Cambria
but                  | 210.15     | 770.78     | MDDDRP+Cambria
in                   | 229.20     | 770.78     | MDDDRP+Cambria
this                 | 241.86     | 770.78     | MDDDRP+Cambria
case,                | 263.40     | 770.78     | MDDDRP+Cambria
the                  | 289.82     | 770.78     | MDDDRP+Cambria
height               | 308.55     | 770.78     | MDDDRP+Cambria
ranges               | 341.64     | 770.78     | MDDDRP+Cambria
are                  | 377.06     | 770.78     | MDDDRP+Cambria
significantly        | 396.00     | 770.78     | MDDDRP+Cambria
different.           | 458.64     | 770.78     | MDDDRP+Cambria
The                  | 506.25     | 770.78     | MDDDRP+Cambria
