Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
European             | 70.80      | 132.84     | BNJEUG+Cambria-Bold
foreword             | 136.55     | 132.84     | BNJEUG+Cambria-Bold
This                 | 70.80      | 187.75     | FTHCYY+Cambria
document             | 99.01      | 187.75     | FTHCYY+Cambria
(EN                  | 153.96     | 187.75     | FTHCYY+Cambria
ISO                  | 174.36     | 187.75     | FTHCYY+Cambria
1101-1:2017)         | 192.95     | 187.75     | FTHCYY+Cambria
has                  | 266.38     | 187.75     | FTHCYY+Cambria
been                 | 290.26     | 187.75     | FTHCYY+Cambria
prepared             | 320.74     | 187.75     | FTHCYY+Cambria
by                   | 372.09     | 187.75     | FTHCYY+Cambria
Technical            | 391.29     | 187.75     | FTHCYY+Cambria
Committee            | 444.21     | 187.75     | FTHCYY+Cambria
ISO/TC               | 503.61     | 187.75     | FTHCYY+Cambria
213                  | 540.34     | 187.75     | FTHCYY+Cambria
“Dimensional         | 70.78      | 200.71     | FTHCYY+Cambria
and                  | 137.62     | 200.71     | FTHCYY+Cambria
geometrical          | 158.85     | 200.71     | FTHCYY+Cambria
product              | 218.14     | 200.71     | FTHCYY+Cambria
specifications       | 258.94     | 200.71     | FTHCYY+Cambria
and                  | 326.76     | 200.71     | FTHCYY+Cambria
verification”        | 348.00     | 200.71     | FTHCYY+Cambria
in                   | 409.45     | 200.71     | FTHCYY+Cambria
collaboration        | 422.29     | 200.71     | FTHCYY+Cambria
with                 | 488.42     | 200.71     | FTHCYY+Cambria
Technical            | 513.26     | 200.71     | FTHCYY+Cambria
Committee            | 70.78      | 213.55     | FTHCYY+Cambria
CEN/TC               | 128.37     | 213.55     | FTHCYY+Cambria
290                  | 168.93     | 213.55     | FTHCYY+Cambria
“Dimensional         | 192.93     | 213.55     | FTHCYY+Cambria
and                  | 262.17     | 213.55     | FTHCYY+Cambria
geometrical          | 285.69     | 213.55     | FTHCYY+Cambria
product              | 347.25     | 213.55     | FTHCYY+Cambria
specification        | 390.45     | 213.55     | FTHCYY+Cambria
and                  | 455.85     | 213.55     | FTHCYY+Cambria
verification”        | 479.37     | 213.55     | FTHCYY+Cambria
the                  | 543.34     | 213.55     | FTHCYY+Cambria
secretariat          | 70.78      | 226.51     | FTHCYY+Cambria
of                   | 123.94     | 226.51     | FTHCYY+Cambria
which                | 135.58     | 226.51     | FTHCYY+Cambria
is                   | 166.54     | 226.51     | FTHCYY+Cambria
held                 | 176.73     | 226.51     | FTHCYY+Cambria
by                   | 199.53     | 226.51     | FTHCYY+Cambria
AFNOR.               | 213.44     | 226.51     | FTHCYY+Cambria
This                 | 70.78      | 251.35     | FTHCYY+Cambria
European             | 95.26      | 251.35     | FTHCYY+Cambria
Standard             | 145.17     | 251.35     | FTHCYY+Cambria
shall                | 191.97     | 251.35     | FTHCYY+Cambria
be                   | 218.25     | 251.35     | FTHCYY+Cambria
given                | 233.73     | 251.35     | FTHCYY+Cambria
the                  | 263.36     | 251.35     | FTHCYY+Cambria
status               | 282.44     | 251.35     | FTHCYY+Cambria
of                   | 314.84     | 251.35     | FTHCYY+Cambria
a                    | 328.15     | 251.35     | FTHCYY+Cambria
national             | 337.63     | 251.35     | FTHCYY+Cambria
standard,            | 380.23     | 251.35     | FTHCYY+Cambria
either               | 428.58     | 251.35     | FTHCYY+Cambria
by                   | 460.86     | 251.35     | FTHCYY+Cambria
publication          | 476.46     | 251.35     | FTHCYY+Cambria
of                   | 533.82     | 251.35     | FTHCYY+Cambria
an                   | 546.89     | 251.35     | FTHCYY+Cambria
identical            | 70.78      | 264.19     | FTHCYY+Cambria
text                 | 114.81     | 264.19     | FTHCYY+Cambria
or                   | 136.05     | 264.19     | FTHCYY+Cambria
by                   | 149.72     | 264.19     | FTHCYY+Cambria
endorsement,         | 164.48     | 264.19     | FTHCYY+Cambria
at                   | 232.50     | 264.19     | FTHCYY+Cambria
the                  | 244.85     | 264.19     | FTHCYY+Cambria
latest               | 263.21     | 264.19     | FTHCYY+Cambria
by                   | 292.36     | 264.19     | FTHCYY+Cambria
August               | 307.12     | 264.19     | FTHCYY+Cambria
2017                 | 343.23     | 264.19     | FTHCYY+Cambria
and                  | 370.83     | 264.19     | FTHCYY+Cambria
conflicting          | 391.59     | 264.19     | FTHCYY+Cambria
national             | 444.14     | 264.19     | FTHCYY+Cambria
standards            | 486.13     | 264.19     | FTHCYY+Cambria
shall                | 536.16     | 264.19     | FTHCYY+Cambria
be                   | 70.78      | 277.15     | FTHCYY+Cambria
withdrawn            | 84.57      | 277.15     | FTHCYY+Cambria
at                   | 139.17     | 277.15     | FTHCYY+Cambria
the                  | 150.68     | 277.15     | FTHCYY+Cambria
latest               | 168.19     | 277.15     | FTHCYY+Cambria
by                   | 196.39     | 277.15     | FTHCYY+Cambria
August               | 210.31     | 277.15     | FTHCYY+Cambria
2017.                | 245.70     | 277.15     | FTHCYY+Cambria
Attention            | 70.78      | 301.99     | FTHCYY+Cambria
is                   | 118.54     | 301.99     | FTHCYY+Cambria
drawn                | 129.46     | 301.99     | FTHCYY+Cambria
to                   | 163.30     | 301.99     | FTHCYY+Cambria
the                  | 176.02     | 301.99     | FTHCYY+Cambria
possibility          | 194.14     | 301.99     | FTHCYY+Cambria
that                 | 246.23     | 301.99     | FTHCYY+Cambria
some                 | 268.19     | 301.99     | FTHCYY+Cambria
of                   | 296.52     | 301.99     | FTHCYY+Cambria
the                  | 308.88     | 301.99     | FTHCYY+Cambria
elements             | 327.12     | 301.99     | FTHCYY+Cambria
of                   | 373.08     | 301.99     | FTHCYY+Cambria
this                 | 385.44     | 301.99     | FTHCYY+Cambria
document             | 406.21     | 301.99     | FTHCYY+Cambria
may                  | 456.48     | 301.99     | FTHCYY+Cambria
be                   | 479.64     | 301.99     | FTHCYY+Cambria
the                  | 494.16     | 301.99     | FTHCYY+Cambria
subject              | 512.52     | 301.99     | FTHCYY+Cambria
of                   | 549.25     | 301.99     | FTHCYY+Cambria
