Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
Annex                | 285.13     | 86.27      | XELMPT+Cambria-Bold
C                    | 334.98     | 86.27      | XELMPT+Cambria-Bold
(informative)        | 268.86     | 138.49     | XELMPT+Cambria
Filters              | 290.83     | 139.07     | HBOUZZ+Cambria-Bold
C.1                  | 70.87      | 205.08     | XELMPT+Cambria-Bold
Filter               | 99.22      | 205.08     | XELMPT+Cambria-Bold
symbols              | 134.80     | 205.08     | XELMPT+Cambria-Bold
Table                | 247.04     | 234.17     | XELMPT+Cambria-Bold
C.1                  | 277.80     | 234.17     | XELMPT+Cambria-Bold
—                    | 295.73     | 234.17     | XELMPT+Cambria-Bold
Filter               | 309.15     | 234.17     | XELMPT+Cambria-Bold
symbols              | 339.75     | 234.17     | XELMPT+Cambria-Bold
Symbol               | 86.52      | 255.96     | HBOUZZ+Cambria-Bold
Designation(s)       | 151.25     | 255.96     | XELMPT+Cambria-Bold
Name                 | 304.72     | 255.96     | HBOUZZ+Cambria-Bold
ISO                  | 441.24     | 255.96     | XELMPT+Cambria-Bold
document(s)          | 459.31     | 255.96     | XELMPT+Cambria-Bold
G                    | 100.77     | 292.77     | XELMPT+Cambria
FALG,                | 160.19     | 292.77     | XELMPT+Cambria
FPLG                 | 187.78     | 292.77     | XELMPT+Cambria
Gaussian             | 236.78     | 292.77     | XELMPT+Cambria
ISO                  | 403.76     | 292.77     | XELMPT+Cambria
16610-21,            | 421.27     | 292.77     | XELMPT+Cambria
ISO                  | 403.76     | 303.77     | XELMPT+Cambria
16610-61             | 421.32     | 303.77     | XELMPT+Cambria
S                    | 101.34     | 318.94     | XELMPT+Cambria
FALS,                | 161.26     | 318.94     | XELMPT+Cambria
FPLS                 | 187.79     | 318.94     | XELMPT+Cambria
Spline               | 236.78     | 318.94     | XELMPT+Cambria
ISO                  | 403.76     | 318.94     | XELMPT+Cambria
16610-22,            | 421.27     | 318.94     | XELMPT+Cambria
a                    | 478.06     | 325.01     | XELMPT+Cambria
ISO/TS               | 403.76     | 329.94     | XELMPT+Cambria
16610-62             | 436.51     | 329.94     | XELMPT+Cambria
SW                   | 96.57      | 345.11     | XELMPT+Cambria
FALPSW,              | 146.30     | 345.11     | XELMPT+Cambria
FPLPSW               | 187.44     | 345.11     | XELMPT+Cambria
Spline               | 236.78     | 345.11     | XELMPT+Cambria
Wavelet              | 265.69     | 345.11     | XELMPT+Cambria
ISO                  | 403.76     | 345.11     | XELMPT+Cambria
16610-29,            | 421.27     | 345.11     | XELMPT+Cambria
a                    | 478.08     | 351.18     | XELMPT+Cambria
ISO/TS               | 403.76     | 356.11     | XELMPT+Cambria
16610-69             | 436.51     | 356.11     | XELMPT+Cambria
CW                   | 96.23      | 371.27     | XELMPT+Cambria
FALPCW,              | 145.66     | 371.27     | XELMPT+Cambria
FPLPCW               | 187.44     | 371.27     | XELMPT+Cambria
Complex              | 236.78     | 371.27     | XELMPT+Cambria
Wavelet              | 276.28     | 371.27     | XELMPT+Cambria
ISO                  | 403.76     | 371.27     | XELMPT+Cambria
16610-29,            | 421.27     | 371.27     | XELMPT+Cambria
a                    | 478.08     | 377.35     | XELMPT+Cambria
ISO/TS               | 403.76     | 382.27     | XELMPT+Cambria
16610-69             | 436.51     | 382.27     | XELMPT+Cambria
RG                   | 97.69      | 397.44     | XELMPT+Cambria
FARG,                | 159.27     | 397.44     | XELMPT+Cambria
FRPG                 | 187.45     | 397.44     | XELMPT+Cambria
Robust               | 236.78     | 397.44     | XELMPT+Cambria
Gaussian             | 269.59     | 397.44     | XELMPT+Cambria
ISO/TS               | 403.76     | 397.44     | XELMPT+Cambria
16610-31,            | 436.51     | 397.44     | XELMPT+Cambria
ISO                  | 403.76     | 408.44     | XELMPT+Cambria
16610-71             | 420.79     | 408.44     | XELMPT+Cambria
RS                   | 98.04      | 423.61     | XELMPT+Cambria
FARS,                | 160.27     | 423.61     | XELMPT+Cambria
FPRS                 | 187.79     | 423.61     | XELMPT+Cambria
Robust               | 236.78     | 423.61     | XELMPT+Cambria
Spline               | 269.59     | 423.61     | XELMPT+Cambria
ISO/TS               | 403.76     | 423.61     | XELMPT+Cambria
16610-32,            | 436.51     | 423.61     | XELMPT+Cambria
ISO/TS               | 481.93     | 423.61     | XELMPT+Cambria
