Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
16.2                 | 70.87      | 85.96      | XELMPT+Cambria-Bold
Features             | 99.21      | 85.96      | XELMPT+Cambria-Bold
to                   | 149.46     | 85.96      | XELMPT+Cambria-Bold
be                   | 163.15     | 85.96      | XELMPT+Cambria-Bold
used                 | 179.25     | 85.96      | XELMPT+Cambria-Bold
for                  | 208.11     | 85.96      | XELMPT+Cambria-Bold
establishing         | 227.02     | 85.96      | XELMPT+Cambria-Bold
collection           | 296.83     | 85.96      | XELMPT+Cambria-Bold
planes               | 353.49     | 85.96      | XELMPT+Cambria-Bold
The                  | 70.87      | 132.49     | MDDDRP+Cambria
same                 | 93.41      | 132.49     | MDDDRP+Cambria
types                | 122.62     | 132.49     | MDDDRP+Cambria
of                   | 153.55     | 132.49     | MDDDRP+Cambria
features             | 167.02     | 132.49     | MDDDRP+Cambria
that                 | 210.82     | 132.49     | MDDDRP+Cambria
can                  | 234.52     | 132.49     | MDDDRP+Cambria
be                   | 255.70     | 132.49     | MDDDRP+Cambria
used                 | 271.52     | 132.49     | MDDDRP+Cambria
for                  | 298.48     | 132.49     | MDDDRP+Cambria
intersection         | 316.52     | 132.49     | MDDDRP+Cambria
planes               | 378.48     | 132.49     | MDDDRP+Cambria
can                  | 413.77     | 132.49     | MDDDRP+Cambria
also                 | 434.95     | 132.49     | MDDDRP+Cambria
be                   | 458.67     | 132.49     | MDDDRP+Cambria
used                 | 474.49     | 132.49     | MDDDRP+Cambria
to                   | 501.45     | 132.49     | MDDDRP+Cambria
establish            | 515.55     | 132.49     | MDDDRP+Cambria
collection           | 70.87      | 144.59     | XELMPT+Cambria
planes.              | 119.62     | 144.59     | XELMPT+Cambria
16.3                 | 70.87      | 148.16     | XELMPT+Cambria-Bold
Graphical            | 99.21      | 148.16     | XELMPT+Cambria-Bold
language             | 155.19     | 148.16     | XELMPT+Cambria-Bold
When                 | 70.87      | 194.69     | XELMPT+Cambria
applied,             | 101.64     | 194.69     | XELMPT+Cambria
the                  | 141.81     | 194.69     | XELMPT+Cambria
collection           | 159.98     | 194.69     | XELMPT+Cambria
plane                | 209.06     | 194.69     | XELMPT+Cambria
indicator,           | 237.91     | 194.69     | XELMPT+Cambria
see                  | 285.44     | 194.69     | XELMPT+Cambria
Figure               | 303.81     | 194.69     | XELMPT+Cambria
89,                  | 337.70     | 194.69     | XELMPT+Cambria
shall                | 354.62     | 194.69     | XELMPT+Cambria
be                   | 379.99     | 194.69     | XELMPT+Cambria
placed               | 394.19     | 194.69     | XELMPT+Cambria
as                   | 427.87     | 194.69     | XELMPT+Cambria
an                   | 440.93     | 194.69     | XELMPT+Cambria
extension            | 455.38     | 194.69     | XELMPT+Cambria
to                   | 504.45     | 194.69     | XELMPT+Cambria
the                  | 516.92     | 194.69     | XELMPT+Cambria
right                | 535.08     | 194.69     | XELMPT+Cambria
of                   | 70.87      | 206.79     | XELMPT+Cambria
the                  | 82.38      | 206.79     | XELMPT+Cambria
tolerance            | 100.21     | 206.79     | XELMPT+Cambria
indicator.           | 147.07     | 206.79     | XELMPT+Cambria
NOTE                 | 70.87      | 247.33     | MDDDRP+Cambria
The                  | 119.06     | 247.33     | MDDDRP+Cambria
same                 | 138.47     | 247.33     | MDDDRP+Cambria
symbols              | 164.00     | 247.33     | MDDDRP+Cambria
that                 | 203.14     | 247.33     | MDDDRP+Cambria
can                  | 223.65     | 247.33     | MDDDRP+Cambria
be                   | 241.82     | 247.33     | MDDDRP+Cambria
used                 | 255.08     | 247.33     | MDDDRP+Cambria
in                   | 278.55     | 247.33     | MDDDRP+Cambria
the                  | 289.89     | 247.33     | MDDDRP+Cambria
first                | 306.80     | 247.33     | MDDDRP+Cambria
compartment          | 328.26     | 247.33     | MDDDRP+Cambria
of                   | 390.30     | 247.33     | MDDDRP+Cambria
the                  | 401.42     | 247.33     | MDDDRP+Cambria
intersection         | 418.33     | 247.33     | MDDDRP+Cambria
plane                | 473.97     | 247.33     | MDDDRP+Cambria
indicator            | 500.69     | 247.33     | MDDDRP+Cambria
can                  | 543.07     | 247.33     | MDDDRP+Cambria
also                 | 70.87      | 258.33     | MDDDRP+Cambria
be                   | 90.78      | 258.33     | MDDDRP+Cambria
used                 | 103.43     | 258.33     | MDDDRP+Cambria
in                   | 126.29     | 258.33     | MDDDRP+Cambria
the                  | 137.01     | 258.33     | MDDDRP+Cambria
first                | 153.31     | 258.33     | MDDDRP+Cambria
compartment          | 174.15     | 258.33     | MDDDRP+Cambria
of                   | 235.58     | 258.33     | MDDDRP+Cambria
the                  | 246.10     | 258.33     | MDDDRP+Cambria
collection           | 262.39     | 258.33     | MDDDRP+Cambria
plane                | 307.11     | 258.33     | MDDDRP+Cambria
indicator            | 333.21     | 258.33     | MDDDRP+Cambria
with                 | 374.99     | 258.33     | MDDDRP+Cambria
identical            | 397.38     | 258.33     | MDDDRP+Cambria
meaning.             | 437.31     | 258.33     | MDDDRP+Cambria
Figure               | 216.41     | 265.81     | XELMPT+Cambria-Bold
89                   | 252.35     | 265.81     | XELMPT+Cambria-Bold
—                    | 267.88     | 265.81     | XELMPT+Cambria-Bold
Collection           | 281.30     | 265.81     | XELMPT+Cambria-Bold
plane                | 335.10     | 265.81     | XELMPT+Cambria-Bold
indicator            | 365.97     | 265.81     | XELMPT+Cambria-Bold
16.4                 | 70.87      | 302.40     | XELMPT+Cambria-Bold
Rules                | 99.21      | 302.40     | XELMPT+Cambria-Bold
A                    | 70.87      | 348.93     | MDDDRP+Cambria
collection           | 79.87      | 348.93     | MDDDRP+Cambria
plane                | 128.35     | 348.93     | MDDDRP+Cambria
shall                | 156.59     | 348.93     | MDDDRP+Cambria
be                   | 181.36     | 348.93     | MDDDRP+Cambria
indicated            | 194.95     | 348.93     | MDDDRP+Cambria
