Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
A.4.3                | 70.87      | 85.88      | XELMPT+Cambria-Bold
It                   | 107.72     | 85.66      | XELMPT+Cambria
was                  | 117.45     | 85.66      | XELMPT+Cambria
former               | 138.30     | 85.66      | XELMPT+Cambria
practice             | 173.39     | 85.66      | XELMPT+Cambria
to                   | 213.53     | 85.66      | XELMPT+Cambria
indicate             | 225.44     | 85.66      | XELMPT+Cambria
datum                | 265.45     | 85.66      | XELMPT+Cambria
letters              | 298.31     | 85.66      | XELMPT+Cambria
without              | 331.10     | 85.66      | XELMPT+Cambria
giving               | 370.54     | 85.66      | XELMPT+Cambria
them                 | 401.43     | 85.66      | XELMPT+Cambria
an                   | 428.18     | 85.66      | XELMPT+Cambria
order                | 442.13     | 85.66      | XELMPT+Cambria
of                   | 470.81     | 85.66      | XELMPT+Cambria
precedence           | 482.42     | 85.66      | XELMPT+Cambria
(see                 | 538.77     | 85.66      | XELMPT+Cambria
Figure               | 70.87      | 97.76      | XELMPT+Cambria
A.18                 | 104.53     | 97.76      | XELMPT+Cambria
).                   | 125.82     | 97.76      | MDDDRP+Cambria
Therefore,           | 135.72     | 97.76      | MDDDRP+Cambria
it                   | 187.91     | 97.76      | MDDDRP+Cambria
was                  | 198.12     | 97.76      | MDDDRP+Cambria
not                  | 219.98     | 97.76      | MDDDRP+Cambria
possible             | 239.12     | 97.76      | MDDDRP+Cambria
to                   | 281.40     | 97.76      | MDDDRP+Cambria
clearly              | 294.30     | 97.76      | MDDDRP+Cambria
distinguish          | 329.12     | 97.76      | MDDDRP+Cambria
between              | 384.72     | 97.76      | MDDDRP+Cambria
the                  | 428.52     | 97.76      | MDDDRP+Cambria
primary              | 447.12     | 97.76      | MDDDRP+Cambria
and                  | 488.89     | 97.76      | MDDDRP+Cambria
secondary            | 509.95     | 97.76      | MDDDRP+Cambria
datum.               | 70.87      | 109.86     | XELMPT+Cambria
For                  | 105.96     | 109.86     | XELMPT+Cambria
the                  | 124.25     | 109.86     | XELMPT+Cambria
current              | 141.83     | 109.86     | XELMPT+Cambria
rules                | 179.33     | 109.86     | XELMPT+Cambria
for                  | 205.46     | 109.86     | XELMPT+Cambria
datum                | 221.48     | 109.86     | XELMPT+Cambria
feature              | 254.31     | 109.86     | XELMPT+Cambria
indication,          | 290.22     | 109.86     | XELMPT+Cambria
see                  | 342.23     | 109.86     | XELMPT+Cambria
ISO                  | 360.12     | 109.86     | XELMPT+Cambria
5459.                | 378.74     | 109.86     | XELMPT+Cambria
Figure               | 285.33     | 162.26     | XELMPT+Cambria-Bold
A.18                 | 321.27     | 162.26     | XELMPT+Cambria-Bold
