Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
Figure               | 77.56      | 230.34     | XELMPT+Cambria-Bold
84                   | 113.50     | 230.34     | XELMPT+Cambria-Bold
—                    | 129.16     | 230.34     | XELMPT+Cambria-Bold
Specification        | 142.58     | 230.34     | XELMPT+Cambria-Bold
using                | 211.37     | 230.34     | XELMPT+Cambria-Bold
orientation          | 241.69     | 230.34     | XELMPT+Cambria-Bold
planes               | 302.18     | 230.34     | XELMPT+Cambria-Bold
to                   | 338.16     | 230.34     | XELMPT+Cambria-Bold
orient               | 350.98     | 230.34     | XELMPT+Cambria-Bold
both                 | 384.72     | 230.34     | XELMPT+Cambria-Bold
a                    | 410.84     | 230.34     | XELMPT+Cambria-Bold
cylindrical          | 419.14     | 230.34     | XELMPT+Cambria-Bold
tolerance            | 476.99     | 230.34     | XELMPT+Cambria-Bold
zone                 | 527.79     | 230.34     | XELMPT+Cambria-Bold
and                  | 185.06     | 242.44     | XELMPT+Cambria-Bold
a                    | 206.69     | 242.44     | XELMPT+Cambria-Bold
tolerance            | 214.99     | 242.44     | XELMPT+Cambria-Bold
zone                 | 265.80     | 242.44     | XELMPT+Cambria-Bold
limited              | 292.17     | 242.44     | XELMPT+Cambria-Bold
by                   | 331.67     | 242.44     | XELMPT+Cambria-Bold
two                  | 346.40     | 242.44     | XELMPT+Cambria-Bold
parallel             | 368.19     | 242.44     | XELMPT+Cambria-Bold
planes               | 410.66     | 242.44     | XELMPT+Cambria-Bold
15                   | 70.87      | 283.68     | XELMPT+Cambria-Bold
Direction            | 90.70      | 283.68     | XELMPT+Cambria-Bold
feature              | 149.70     | 283.68     | XELMPT+Cambria-Bold
15.1                 | 70.87      | 313.18     | XELMPT+Cambria-Bold
Role                 | 99.21      | 313.18     | XELMPT+Cambria-Bold
of                   | 126.47     | 313.18     | XELMPT+Cambria-Bold
direction            | 139.85     | 313.18     | XELMPT+Cambria-Bold
features             | 193.03     | 313.18     | XELMPT+Cambria-Bold
Direction            | 70.87      | 359.70     | XELMPT+Cambria
features             | 118.57     | 359.70     | XELMPT+Cambria
shall                | 160.87     | 359.70     | XELMPT+Cambria
be                   | 186.36     | 359.70     | XELMPT+Cambria
used                 | 200.68     | 359.70     | XELMPT+Cambria
to                   | 226.14     | 359.70     | XELMPT+Cambria
orientate            | 238.74     | 359.70     | XELMPT+Cambria
the                  | 285.32     | 359.70     | XELMPT+Cambria
direction            | 303.60     | 359.70     | XELMPT+Cambria
of                   | 350.22     | 359.70     | XELMPT+Cambria
the                  | 362.18     | 359.70     | XELMPT+Cambria
width                | 380.47     | 359.70     | XELMPT+Cambria
of                   | 411.43     | 359.70     | XELMPT+Cambria
the                  | 423.39     | 359.70     | XELMPT+Cambria
tolerance            | 441.68     | 359.70     | XELMPT+Cambria
zone                 | 489.00     | 359.70     | XELMPT+Cambria
when                 | 514.13     | 359.70     | XELMPT+Cambria
the                  | 543.02     | 359.70     | XELMPT+Cambria
toleranced           | 70.87      | 371.80     | XELMPT+Cambria
feature              | 124.28     | 371.80     | XELMPT+Cambria
is                   | 161.66     | 371.80     | XELMPT+Cambria
an                   | 172.35     | 371.80     | XELMPT+Cambria
integral             | 186.82     | 371.80     | XELMPT+Cambria
feature              | 227.26     | 371.80     | XELMPT+Cambria
and                  | 264.64     | 371.80     | XELMPT+Cambria
the                  | 285.14     | 371.80     | XELMPT+Cambria
local                | 303.31     | 371.80     | XELMPT+Cambria
width                | 328.56     | 371.80     | XELMPT+Cambria
of                   | 359.41     | 371.80     | XELMPT+Cambria
the                  | 371.26     | 371.80     | XELMPT+Cambria
tolerance            | 389.43     | 371.80     | XELMPT+Cambria
zone                 | 436.64     | 371.80     | XELMPT+Cambria
is                   | 461.65     | 371.80     | XELMPT+Cambria
not                  | 472.34     | 371.80     | XELMPT+Cambria
perpendicular        | 490.71     | 371.80     | XELMPT+Cambria
to                   | 70.87      | 383.90     | MDDDRP+Cambria
the                  | 83.15      | 383.90     | MDDDRP+Cambria
surface.             | 101.12     | 383.90     | MDDDRP+Cambria
In                   | 141.14     | 383.90     | MDDDRP+Cambria
addition,            | 153.47     | 383.90     | MDDDRP+Cambria
for                  | 197.99     | 383.90     | MDDDRP+Cambria
roundness            | 214.21     | 383.90     | MDDDRP+Cambria
of                   | 266.82     | 383.90     | MDDDRP+Cambria
revolute             | 278.47     | 383.90     | MDDDRP+Cambria
surfaces             | 320.53     | 383.90     | MDDDRP+Cambria
that                 | 363.00     | 383.90     | MDDDRP+Cambria
are                  | 384.88     | 383.90     | MDDDRP+Cambria
neither              | 403.06     | 383.90     | MDDDRP+Cambria
cylindrical          | 439.93     | 383.90     | MDDDRP+Cambria
nor                  | 493.53     | 383.90     | MDDDRP+Cambria
spherical,           | 512.43     | 383.90     | MDDDRP+Cambria
