Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
Figure               | 89.47      | 220.56     | XELMPT+Cambria-Bold
78                   | 125.41     | 220.56     | XELMPT+Cambria-Bold
—                    | 140.70     | 220.56     | XELMPT+Cambria-Bold
Specification        | 154.13     | 220.56     | XELMPT+Cambria-Bold
using                | 222.91     | 220.56     | XELMPT+Cambria-Bold
an                   | 253.23     | 220.56     | XELMPT+Cambria-Bold
intersection         | 268.34     | 220.56     | XELMPT+Cambria-Bold
plane                | 333.13     | 220.56     | XELMPT+Cambria-Bold
parallel             | 364.01     | 220.56     | XELMPT+Cambria-Bold
to                   | 406.47     | 220.56     | XELMPT+Cambria-Bold
the                  | 419.29     | 220.56     | XELMPT+Cambria-Bold
datum                | 438.43     | 220.56     | XELMPT+Cambria-Bold
Figure               | 72.69      | 421.36     | XELMPT+Cambria-Bold
79                   | 108.63     | 421.36     | XELMPT+Cambria-Bold
—                    | 123.91     | 421.36     | XELMPT+Cambria-Bold
Specification        | 137.34     | 421.36     | XELMPT+Cambria-Bold
using                | 206.12     | 421.36     | XELMPT+Cambria-Bold
an                   | 236.44     | 421.36     | XELMPT+Cambria-Bold
intersection         | 251.55     | 421.36     | XELMPT+Cambria-Bold
plane                | 316.34     | 421.36     | XELMPT+Cambria-Bold
perpendicular        | 347.22     | 421.36     | XELMPT+Cambria-Bold
to                   | 423.25     | 421.36     | XELMPT+Cambria-Bold
the                  | 436.07     | 421.36     | XELMPT+Cambria-Bold
datum                | 455.21     | 421.36     | XELMPT+Cambria-Bold
Figure               | 72.58      | 584.11     | XELMPT+Cambria-Bold
80                   | 108.52     | 584.11     | XELMPT+Cambria-Bold
—                    | 124.02     | 584.11     | XELMPT+Cambria-Bold
Specification        | 137.45     | 584.11     | XELMPT+Cambria-Bold
using                | 206.23     | 584.11     | XELMPT+Cambria-Bold
an                   | 236.55     | 584.11     | XELMPT+Cambria-Bold
intersection         | 251.66     | 584.11     | XELMPT+Cambria-Bold
plane                | 316.45     | 584.11     | XELMPT+Cambria-Bold
perpendicular        | 347.33     | 584.11     | XELMPT+Cambria-Bold
to                   | 423.36     | 584.11     | XELMPT+Cambria-Bold
the                  | 436.18     | 584.11     | XELMPT+Cambria-Bold
datum                | 455.32     | 584.11     | XELMPT+Cambria-Bold
Figure               | 47.22      | 774.20     | XELMPT+Cambria-Bold
81                   | 83.16      | 774.20     | XELMPT+Cambria-Bold
—                    | 98.51      | 774.20     | XELMPT+Cambria-Bold
Specification        | 111.93     | 774.20     | XELMPT+Cambria-Bold
using                | 180.72     | 774.20     | XELMPT+Cambria-Bold
an                   | 211.04     | 774.20     | XELMPT+Cambria-Bold
intersection         | 226.15     | 774.20     | XELMPT+Cambria-Bold
plane                | 290.94     | 774.20     | XELMPT+Cambria-Bold
symmetrical          | 321.82     | 774.20     | XELMPT+Cambria-Bold
to                   | 389.18     | 774.20     | XELMPT+Cambria-Bold
(including)          | 402.00     | 774.20     | XELMPT+Cambria-Bold
the                  | 461.55     | 774.20     | XELMPT+Cambria-Bold
datum                | 480.68     | 774.20     | XELMPT+Cambria-Bold
