Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
a)                   | 179.52     | 252.06     | HBOUZZ+Cambria-Bold
2D                   | 191.85     | 252.06     | HBOUZZ+Cambria-Bold
b)                   | 423.08     | 252.06     | HBOUZZ+Cambria-Bold
3D                   | 435.95     | 252.06     | HBOUZZ+Cambria-Bold
Figure               | 210.33     | 281.87     | XELMPT+Cambria-Bold
179                  | 246.27     | 281.87     | XELMPT+Cambria-Bold
—                    | 267.40     | 281.87     | XELMPT+Cambria-Bold
Circular             | 280.82     | 281.87     | XELMPT+Cambria-Bold
run-out              | 325.17     | 281.87     | XELMPT+Cambria-Bold
indication           | 366.92     | 281.87     | XELMPT+Cambria-Bold
When                 | 70.87      | 336.20     | XELMPT+Cambria
the                  | 101.16     | 336.20     | XELMPT+Cambria
generator            | 118.83     | 336.20     | XELMPT+Cambria
line                 | 167.46     | 336.20     | XELMPT+Cambria
for                  | 187.45     | 336.20     | XELMPT+Cambria
the                  | 203.38     | 336.20     | XELMPT+Cambria
toleranced           | 221.06     | 336.20     | XELMPT+Cambria
feature              | 273.98     | 336.20     | XELMPT+Cambria
is                   | 310.86     | 336.20     | XELMPT+Cambria
not                  | 321.06     | 336.20     | XELMPT+Cambria
straight,            | 338.92     | 336.20     | XELMPT+Cambria
as                   | 381.50     | 336.20     | XELMPT+Cambria
in                   | 394.08     | 336.20     | XELMPT+Cambria
Figure               | 405.65     | 336.20     | XELMPT+Cambria
180,                 | 439.37     | 336.20     | XELMPT+Cambria
the                  | 461.55     | 336.20     | XELMPT+Cambria
apex                 | 479.23     | 336.20     | XELMPT+Cambria
angle                | 503.71     | 336.20     | XELMPT+Cambria
of                   | 531.66     | 336.20     | XELMPT+Cambria
the                  | 543.02     | 336.20     | XELMPT+Cambria
conical              | 70.87      | 348.30     | XELMPT+Cambria
section              | 106.98     | 348.30     | XELMPT+Cambria
will                 | 143.82     | 348.30     | XELMPT+Cambria
change               | 164.59     | 348.30     | XELMPT+Cambria
depending            | 200.72     | 348.30     | XELMPT+Cambria
on                   | 253.16     | 348.30     | XELMPT+Cambria
the                  | 267.54     | 348.30     | XELMPT+Cambria
actual               | 285.43     | 348.30     | XELMPT+Cambria
position             | 317.32     | 348.30     | XELMPT+Cambria
to                   | 358.62     | 348.30     | XELMPT+Cambria
remain               | 370.83     | 348.30     | XELMPT+Cambria
perpendicular        | 407.46     | 348.30     | XELMPT+Cambria
to                   | 477.64     | 348.30     | XELMPT+Cambria
the                  | 489.85     | 348.30     | XELMPT+Cambria
toleranced           | 507.75     | 348.30     | XELMPT+Cambria
feature.             | 70.87      | 360.40     | XELMPT+Cambria
a)                   | 179.52     | 524.54     | HBOUZZ+Cambria-Bold
2D                   | 191.85     | 524.54     | HBOUZZ+Cambria-Bold
b)                   | 423.08     | 524.54     | HBOUZZ+Cambria-Bold
3D                   | 435.95     | 524.54     | HBOUZZ+Cambria-Bold
Figure               | 210.01     | 554.36     | XELMPT+Cambria-Bold
180                  | 245.95     | 554.36     | XELMPT+Cambria-Bold
—                    | 267.73     | 554.36     | XELMPT+Cambria-Bold
Circular             | 281.15     | 554.36     | XELMPT+Cambria-Bold
run-out              | 325.49     | 554.36     | XELMPT+Cambria-Bold
indication           | 367.23     | 554.36     | XELMPT+Cambria-Bold
The                  | 70.87      | 608.69     | MDDDRP+Cambria
tolerance            | 92.16      | 608.69     | MDDDRP+Cambria
zone                 | 139.74     | 608.69     | MDDDRP+Cambria
defined              | 165.12     | 608.69     | MDDDRP+Cambria
by                   | 204.20     | 608.69     | MDDDRP+Cambria
the                  | 218.87     | 608.69     | MDDDRP+Cambria
specification        | 237.41     | 608.69     | MDDDRP+Cambria
in                   | 301.45     | 608.69     | MDDDRP+Cambria
Figure               | 313.90     | 608.69     | XELMPT+Cambria
180                  | 348.48     | 608.69     | XELMPT+Cambria
is                   | 369.33     | 608.69     | MDDDRP+Cambria
limited              | 380.39     | 608.69     | MDDDRP+Cambria
within               | 417.67     | 608.69     | MDDDRP+Cambria
any                  | 452.37     | 608.69     | MDDDRP+Cambria
conical              | 472.66     | 608.69     | MDDDRP+Cambria
section              | 509.42     | 608.69     | MDDDRP+Cambria
by                   | 546.90     | 608.69     | MDDDRP+Cambria
two                  | 70.87      | 620.79     | XELMPT+Cambria
circles              | 91.76      | 620.79     | XELMPT+Cambria
a                    | 125.13     | 620.79     | XELMPT+Cambria
distance             | 132.91     | 620.79     | XELMPT+Cambria
of                   | 175.75     | 620.79     | XELMPT+Cambria
0,1                  | 187.26     | 620.79     | XELMPT+Cambria
apart,               | 203.86     | 620.79     | XELMPT+Cambria
the                  | 234.57     | 620.79     | XELMPT+Cambria
axes                 | 252.41     | 620.79     | XELMPT+Cambria
of                   | 276.02     | 620.79     | XELMPT+Cambria
which                | 287.52     | 620.79     | XELMPT+Cambria
coincide             | 318.72     | 620.79     | XELMPT+Cambria
with                 | 360.47     | 620.79     | XELMPT+Cambria
the                  | 384.97     | 620.79     | XELMPT+Cambria
