Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
The                  | 70.87      | 85.66      | MDDDRP+Cambria
specification        | 94.68      | 85.66      | MDDDRP+Cambria
elements             | 161.24     | 85.66      | MDDDRP+Cambria
are                  | 209.73     | 85.66      | MDDDRP+Cambria
explained            | 231.01     | 85.66      | MDDDRP+Cambria
in                   | 283.21     | 85.66      | MDDDRP+Cambria
the                  | 298.20     | 85.66      | MDDDRP+Cambria
following            | 319.26     | 85.66      | MDDDRP+Cambria
subclauses           | 369.52     | 85.66      | MDDDRP+Cambria
in                   | 426.51     | 85.66      | MDDDRP+Cambria
the                  | 441.50     | 85.66      | MDDDRP+Cambria
sequence             | 462.57     | 85.66      | MDDDRP+Cambria
shown                | 512.05     | 85.66      | MDDDRP+Cambria
in                   | 549.10     | 85.66      | MDDDRP+Cambria
Figure               | 70.87      | 97.76      | XELMPT+Cambria
13                   | 104.55     | 97.76      | XELMPT+Cambria
.                    | 116.54     | 97.76      | MDDDRP+Cambria
All                  | 121.21     | 97.76      | MDDDRP+Cambria
specification        | 137.02     | 97.76      | MDDDRP+Cambria
elements             | 200.35     | 97.76      | MDDDRP+Cambria
are                  | 245.60     | 97.76      | MDDDRP+Cambria
optional             | 263.64     | 97.76      | MDDDRP+Cambria
except               | 305.59     | 97.76      | MDDDRP+Cambria
the                  | 338.80     | 97.76      | MDDDRP+Cambria
width                | 356.64     | 97.76      | MDDDRP+Cambria
element.             | 387.15     | 97.76      | MDDDRP+Cambria
a                    | 70.87      | 272.27     | XELMPT+Cambria
For                  | 90.76      | 277.69     | MDDDRP+Cambria
filters,             | 109.13     | 277.69     | MDDDRP+Cambria
see                  | 142.54     | 277.69     | MDDDRP+Cambria
Tables               | 160.57     | 277.69     | XELMPT+Cambria
C.1                  | 193.22     | 277.69     | XELMPT+Cambria
and                  | 210.33     | 277.69     | XELMPT+Cambria
C.2.                 | 230.49     | 277.69     | XELMPT+Cambria
b                    | 70.87      | 294.58     | XELMPT+Cambria
For                  | 90.76      | 299.99     | XELMPT+Cambria
associations,        | 109.13     | 299.99     | XELMPT+Cambria
see                  | 172.33     | 299.99     | XELMPT+Cambria
Table                | 190.36     | 299.99     | XELMPT+Cambria
D.1.                 | 218.88     | 299.99     | XELMPT+Cambria
c                    | 70.87      | 316.88     | XELMPT+Cambria
For                  | 90.76      | 322.30     | XELMPT+Cambria
parameters,          | 109.13     | 322.30     | XELMPT+Cambria
see                  | 169.15     | 322.30     | XELMPT+Cambria
Table                | 187.17     | 322.30     | XELMPT+Cambria
D.2                  | 215.70     | 322.30     | XELMPT+Cambria
d                    | 70.87      | 339.19     | XELMPT+Cambria
For                  | 90.76      | 344.61     | MDDDRP+Cambria
this                 | 109.13     | 344.61     | MDDDRP+Cambria
column,              | 129.77     | 344.61     | MDDDRP+Cambria
it                   | 169.77     | 344.61     | MDDDRP+Cambria
is                   | 178.97     | 344.61     | MDDDRP+Cambria
possible             | 189.33     | 344.61     | MDDDRP+Cambria
to                   | 230.60     | 344.61     | MDDDRP+Cambria
use                  | 242.74     | 344.61     | MDDDRP+Cambria
more                 | 261.54     | 344.61     | MDDDRP+Cambria
than                 | 288.81     | 344.61     | MDDDRP+Cambria
one                  | 313.17     | 344.61     | MDDDRP+Cambria
of                   | 332.76     | 344.61     | MDDDRP+Cambria
the                  | 344.27     | 344.61     | MDDDRP+Cambria
listed               | 362.10     | 344.61     | MDDDRP+Cambria
modifiers.           | 391.24     | 344.61     | MDDDRP+Cambria
NOTE                 | 70.87      | 364.21     | MDDDRP+Cambria
1                    | 98.39      | 364.21     | MDDDRP+Cambria
The                  | 119.06     | 364.21     | MDDDRP+Cambria
list                 | 137.86     | 364.21     | MDDDRP+Cambria
of                   | 153.80     | 364.21     | MDDDRP+Cambria
modifiers            | 164.31     | 364.21     | MDDDRP+Cambria
may                  | 208.63     | 364.21     | MDDDRP+Cambria
be                   | 229.22     | 364.21     | MDDDRP+Cambria
extended.            | 241.87     | 364.21     | MDDDRP+Cambria
NOTE                 | 70.87      | 385.27     | MDDDRP+Cambria
2                    | 98.39      | 385.27     | MDDDRP+Cambria
Some                 | 119.06     | 385.27     | MDDDRP+Cambria
of                   | 144.79     | 385.27     | MDDDRP+Cambria
the                  | 155.30     | 385.27     | MDDDRP+Cambria
information          | 171.59     | 385.27     | MDDDRP+Cambria
about                | 226.05     | 385.27     | MDDDRP+Cambria
the                  | 252.94     | 385.27     | MDDDRP+Cambria
toleranced           | 269.24     | 385.27     | MDDDRP+Cambria
feature              | 317.89     | 385.27     | MDDDRP+Cambria
may                  | 351.81     | 385.27     | MDDDRP+Cambria
be                   | 372.40     | 385.27     | MDDDRP+Cambria
in                   | 385.05     | 385.27     | MDDDRP+Cambria
adjacent             | 395.77     | 385.27     | MDDDRP+Cambria
indications,         | 434.26     | 385.27     | MDDDRP+Cambria
see                  | 487.08     | 385.27     | MDDDRP+Cambria
8.4.4.               | 503.55     | 385.27     | XELMPT+Cambria
NOTE                 | 70.87      | 406.33     | MDDDRP+Cambria
3                    | 98.39      | 406.33     | MDDDRP+Cambria
The                  | 119.06     | 406.33     | MDDDRP+Cambria
last                 | 140.10     | 406.33     | MDDDRP+Cambria
row                  | 160.39     | 406.33     | MDDDRP+Cambria
in                   | 182.13     | 406.33     | MDDDRP+Cambria
the                  | 195.10     | 406.33     | MDDDRP+Cambria
figure               | 213.63     | 406.33     | MDDDRP+Cambria
indicates            | 244.57     | 406.33     | MDDDRP+Cambria
the                  | 288.48     | 406.33     | MDDDRP+Cambria
subclause            | 307.02     | 406.33     | MDDDRP+Cambria
where                | 354.11     | 406.33     | MDDDRP+Cambria
the                  | 385.94     | 406.33     | MDDDRP+Cambria
interpretation       | 404.47     | 406.33     | MDDDRP+Cambria
of                   | 471.25     | 406.33     | MDDDRP+Cambria
the                  | 484.00     | 406.33     | MDDDRP+Cambria
specification        | 502.54     | 406.33     | MDDDRP+Cambria
elements             | 70.87      | 417.33     | MDDDRP+Cambria
is                   | 112.32     | 417.33     | MDDDRP+Cambria
defined.             | 121.77     | 417.33     | MDDDRP+Cambria
NOTE                 | 70.87      | 438.40     | MDDDRP+Cambria
4                    | 98.39      | 438.40     | MDDDRP+Cambria
The                  | 119.06     | 438.40     | MDDDRP+Cambria
associated           | 137.86     | 438.40     | MDDDRP+Cambria
toleranced           | 185.97     | 438.40     | MDDDRP+Cambria
feature              | 234.62     | 438.40     | MDDDRP+Cambria
specification        | 268.54     | 438.40     | MDDDRP+Cambria
element              | 326.63     | 438.40     | MDDDRP+Cambria
changes              | 363.38     | 438.40     | MDDDRP+Cambria
the                  | 400.80     | 438.40     | MDDDRP+Cambria
toleranced           | 417.10     | 438.40     | MDDDRP+Cambria
feature,             | 465.75     | 438.40     | MDDDRP+Cambria
see                  | 501.80     | 438.40     | MDDDRP+Cambria
8.2.2.2.2.           | 518.27     | 438.40     | XELMPT+Cambria
The                  | 70.87      | 449.40     | MDDDRP+Cambria
characteristic       | 91.14      | 449.40     | MDDDRP+Cambria
association          | 155.32     | 449.40     | MDDDRP+Cambria
specification        | 208.10     | 449.40     | MDDDRP+Cambria
element              | 267.67     | 449.40     | MDDDRP+Cambria
changes              | 305.90     | 449.40     | MDDDRP+Cambria
the                  | 344.80     | 449.40     | MDDDRP+Cambria
reference            | 362.58     | 449.40     | MDDDRP+Cambria
feature              | 407.55     | 449.40     | MDDDRP+Cambria
from                 | 442.95     | 449.40     | MDDDRP+Cambria
which                | 467.92     | 449.40     | MDDDRP+Cambria
characteristic       | 497.93     | 449.40     | MDDDRP+Cambria
parameters           | 70.87      | 460.40     | XELMPT+Cambria
are                  | 123.67     | 460.40     | XELMPT+Cambria
calculated,          | 140.16     | 460.40     | XELMPT+Cambria
see                  | 189.40     | 460.40     | XELMPT+Cambria
8.2.2.3.1.           | 205.87     | 460.40     | XELMPT+Cambria
Figure               | 75.37      | 491.90     | XELMPT+Cambria-Bold
13                   | 111.31     | 491.90     | XELMPT+Cambria-Bold
—                    | 126.68     | 491.90     | XELMPT+Cambria-Bold
Specification        | 140.11     | 491.90     | XELMPT+Cambria-Bold
elements             | 208.89     | 491.90     | XELMPT+Cambria-Bold
in                   | 257.83     | 491.90     | XELMPT+Cambria-Bold
the                  | 270.47     | 491.90     | XELMPT+Cambria-Bold
tolerance            | 289.60     | 491.90     | XELMPT+Cambria-Bold
zone,                | 340.39     | 491.90     | XELMPT+Cambria-Bold
feature              | 369.32     | 491.90     | XELMPT+Cambria-Bold
and                  | 409.22     | 491.90     | XELMPT+Cambria-Bold
characteristic       | 430.85     | 491.90     | XELMPT+Cambria-Bold
section              | 504.70     | 491.90     | XELMPT+Cambria-Bold
of                   | 544.13     | 491.90     | XELMPT+Cambria-Bold
the                  | 256.23     | 504.00     | XELMPT+Cambria-Bold
