Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
a)                   | 153.79     | 244.40     | HBOUZZ+Cambria-Bold
b)                   | 397.29     | 244.40     | HBOUZZ+Cambria-Bold
a                    | 36.85      | 292.55     | XELMPT+Cambria
Datum                | 56.74      | 297.97     | XELMPT+Cambria
A.                   | 91.28      | 297.97     | XELMPT+Cambria
b                    | 36.85      | 314.86     | XELMPT+Cambria
Datum                | 56.74      | 320.28     | XELMPT+Cambria
B.                   | 91.28      | 320.28     | XELMPT+Cambria
Figure               | 117.31     | 326.29     | XELMPT+Cambria-Bold
133                  | 153.25     | 326.29     | XELMPT+Cambria-Bold
—                    | 174.96     | 326.29     | XELMPT+Cambria-Bold
Definition           | 188.38     | 326.29     | XELMPT+Cambria-Bold
of                   | 242.73     | 326.29     | XELMPT+Cambria-Bold
the                  | 254.94     | 326.29     | XELMPT+Cambria-Bold
perpendicularity     | 274.07     | 326.29     | XELMPT+Cambria-Bold
tolerance            | 364.10     | 326.29     | XELMPT+Cambria-Bold
zones                | 414.90     | 326.29     | XELMPT+Cambria-Bold
17.11.4              | 36.85      | 362.48     | XELMPT+Cambria-Bold
Perpendicularity     | 75.12      | 362.48     | XELMPT+Cambria-Bold
specification        | 163.38     | 362.48     | XELMPT+Cambria-Bold
of                   | 230.33     | 362.48     | XELMPT+Cambria-Bold
a                    | 242.59     | 362.48     | XELMPT+Cambria-Bold
median               | 250.90     | 362.48     | XELMPT+Cambria-Bold
line                 | 291.50     | 362.48     | XELMPT+Cambria-Bold
related              | 313.30     | 362.48     | XELMPT+Cambria-Bold
to                   | 352.02     | 362.48     | XELMPT+Cambria-Bold
a                    | 364.57     | 362.48     | XELMPT+Cambria-Bold
datum                | 372.87     | 362.48     | XELMPT+Cambria-Bold
plane                | 408.12     | 362.48     | XELMPT+Cambria-Bold
In                   | 36.85      | 408.31     | XELMPT+Cambria
Figure               | 49.64      | 408.31     | XELMPT+Cambria
134                  | 83.92      | 408.31     | XELMPT+Cambria
,                    | 101.94     | 408.31     | MDDDRP+Cambria
the                  | 107.22     | 408.31     | MDDDRP+Cambria
extracted            | 125.65     | 408.31     | MDDDRP+Cambria
median               | 174.58     | 408.31     | MDDDRP+Cambria
line                 | 213.23     | 408.31     | MDDDRP+Cambria
of                   | 233.98     | 408.31     | MDDDRP+Cambria
the                  | 246.09     | 408.31     | MDDDRP+Cambria
cylinder             | 264.52     | 408.31     | MDDDRP+Cambria
shall                | 306.67     | 408.31     | MDDDRP+Cambria
be                   | 332.31     | 408.31     | MDDDRP+Cambria
within               | 346.77     | 408.31     | MDDDRP+Cambria
a                    | 381.35     | 408.31     | MDDDRP+Cambria
cylindrical          | 389.75     | 408.31     | MDDDRP+Cambria
zone                 | 443.80     | 408.31     | MDDDRP+Cambria
of                   | 469.07     | 408.31     | MDDDRP+Cambria
diameter             | 481.18     | 408.31     | MDDDRP+Cambria
0,01,                | 36.85      | 420.41     | XELMPT+Cambria
which                | 61.70      | 420.41     | XELMPT+Cambria
