Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
the                  | 70.87      | 85.66      | XELMPT+Cambria
feature,             | 89.32      | 85.66      | XELMPT+Cambria
an                   | 129.27     | 85.66      | XELMPT+Cambria
intersection         | 144.02     | 85.66      | XELMPT+Cambria
plane                | 204.65     | 85.66      | XELMPT+Cambria
indicator            | 233.80     | 85.66      | XELMPT+Cambria
shall                | 279.98     | 85.66      | XELMPT+Cambria
be                   | 305.65     | 85.66      | XELMPT+Cambria
used                 | 320.14     | 85.66      | XELMPT+Cambria
to                   | 345.77     | 85.66      | XELMPT+Cambria
indicate             | 358.55     | 85.66      | XELMPT+Cambria
that                 | 399.82     | 85.66      | XELMPT+Cambria
the                  | 422.19     | 85.66      | XELMPT+Cambria
toleranced           | 440.64     | 85.66      | XELMPT+Cambria
feature              | 494.35     | 85.66      | XELMPT+Cambria
is                   | 532.00     | 85.66      | XELMPT+Cambria
the                  | 542.98     | 85.66      | XELMPT+Cambria
lines                | 70.87      | 97.76      | XELMPT+Cambria
in                   | 95.85      | 97.76      | XELMPT+Cambria
the                  | 107.62     | 97.76      | XELMPT+Cambria
feature              | 125.47     | 97.76      | XELMPT+Cambria
and                  | 162.52     | 97.76      | XELMPT+Cambria
the                  | 182.71     | 97.76      | XELMPT+Cambria
direction            | 200.56     | 97.76      | XELMPT+Cambria
of                   | 246.74     | 97.76      | XELMPT+Cambria
the                  | 258.27     | 97.76      | XELMPT+Cambria
lines,               | 276.12     | 97.76      | XELMPT+Cambria
see                  | 303.46     | 97.76      | XELMPT+Cambria
Figure               | 321.52     | 97.76      | XELMPT+Cambria
77,                  | 355.15     | 97.76      | XELMPT+Cambria
where                | 370.92     | 97.76      | XELMPT+Cambria
the                  | 403.29     | 97.76      | XELMPT+Cambria
toleranced           | 421.14     | 97.76      | XELMPT+Cambria
feature              | 474.24     | 97.76      | XELMPT+Cambria
is                   | 511.29     | 97.76      | XELMPT+Cambria
all                  | 521.67     | 97.76      | XELMPT+Cambria
lines                | 535.89     | 97.76      | XELMPT+Cambria
in                   | 70.87      | 109.86     | XELMPT+Cambria
the                  | 82.61      | 109.86     | XELMPT+Cambria
surface              | 100.45     | 109.86     | XELMPT+Cambria
parallel             | 137.96     | 109.86     | XELMPT+Cambria
to                   | 176.85     | 109.86     | XELMPT+Cambria
datum                | 189.00     | 109.86     | XELMPT+Cambria
C.                   | 222.48     | 109.86     | XELMPT+Cambria
