Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
a)                   | 179.52     | 227.82     | HBOUZZ+Cambria-Bold
2D                   | 191.85     | 227.82     | HBOUZZ+Cambria-Bold
b)                   | 423.08     | 227.82     | HBOUZZ+Cambria-Bold
3D                   | 435.95     | 227.82     | HBOUZZ+Cambria-Bold
Figure               | 224.16     | 257.64     | XELMPT+Cambria-Bold
140                  | 260.10     | 257.64     | XELMPT+Cambria-Bold
—                    | 281.65     | 257.64     | XELMPT+Cambria-Bold
Angularity           | 295.07     | 257.64     | XELMPT+Cambria-Bold
indication           | 353.09     | 257.64     | XELMPT+Cambria-Bold
NOTE                 | 70.87      | 310.26     | MDDDRP+Cambria
1                    | 98.39      | 310.26     | MDDDRP+Cambria
The                  | 119.06     | 310.26     | MDDDRP+Cambria
rotation             | 138.43     | 310.26     | MDDDRP+Cambria
of                   | 176.90     | 310.26     | MDDDRP+Cambria
the                  | 187.97     | 310.26     | MDDDRP+Cambria
tolerance            | 204.84     | 310.26     | MDDDRP+Cambria
zone                 | 248.37     | 310.26     | MDDDRP+Cambria
around               | 271.49     | 310.26     | MDDDRP+Cambria
the                  | 305.77     | 310.26     | MDDDRP+Cambria
datum                | 322.63     | 310.26     | MDDDRP+Cambria
axis                 | 353.80     | 310.26     | MDDDRP+Cambria
is                   | 374.24     | 310.26     | MDDDRP+Cambria
not                  | 384.25     | 310.26     | MDDDRP+Cambria
defined              | 401.30     | 310.26     | MDDDRP+Cambria
with                 | 437.01     | 310.26     | MDDDRP+Cambria
the                  | 459.97     | 310.26     | MDDDRP+Cambria
indication           | 476.84     | 310.26     | MDDDRP+Cambria
given                | 523.53     | 310.26     | MDDDRP+Cambria
in                   | 549.91     | 310.26     | MDDDRP+Cambria
Figure               | 70.87      | 321.26     | XELMPT+Cambria
140                  | 101.42     | 321.26     | XELMPT+Cambria
,                    | 117.79     | 321.26     | MDDDRP+Cambria
only                 | 122.04     | 321.26     | MDDDRP+Cambria
the                  | 143.16     | 321.26     | MDDDRP+Cambria
direction            | 159.46     | 321.26     | MDDDRP+Cambria
is                   | 201.76     | 321.26     | MDDDRP+Cambria
specified.           | 211.21     | 321.26     | MDDDRP+Cambria
NOTE                 | 70.87      | 342.32     | XELMPT+Cambria
2                    | 98.39      | 342.32     | XELMPT+Cambria
The                  | 119.06     | 342.32     | XELMPT+Cambria
distance             | 137.85     | 342.32     | XELMPT+Cambria
from                 | 177.09     | 342.32     | XELMPT+Cambria
the                  | 200.58     | 342.32     | XELMPT+Cambria
tolerance            | 216.87     | 342.32     | XELMPT+Cambria
zone                 | 259.84     | 342.32     | XELMPT+Cambria
to                   | 282.39     | 342.32     | XELMPT+Cambria
common               | 293.47     | 342.32     | XELMPT+Cambria
datum                | 333.10     | 342.32     | XELMPT+Cambria
A-B                  | 363.70     | 342.32     | XELMPT+Cambria
is                   | 381.40     | 342.32     | XELMPT+Cambria
not                  | 390.85     | 342.32     | XELMPT+Cambria
constrained.         | 407.33     | 342.32     | XELMPT+Cambria
The                  | 70.87      | 365.09     | MDDDRP+Cambria
tolerance            | 91.12      | 365.09     | MDDDRP+Cambria
zone                 | 137.65     | 365.09     | MDDDRP+Cambria
defined              | 161.98     | 365.09     | MDDDRP+Cambria
by                   | 200.03     | 365.09     | MDDDRP+Cambria
the                  | 213.65     | 365.09     | MDDDRP+Cambria
specification        | 231.15     | 365.09     | MDDDRP+Cambria
in                   | 294.14     | 365.09     | MDDDRP+Cambria
Figure               | 305.55     | 365.09     | XELMPT+Cambria
140                  | 339.46     | 365.09     | XELMPT+Cambria
is                   | 358.58     | 365.09     | MDDDRP+Cambria
limited              | 368.60     | 365.09     | MDDDRP+Cambria
by                   | 404.83     | 365.09     | MDDDRP+Cambria
two                  | 418.45     | 365.09     | MDDDRP+Cambria
parallel             | 439.01     | 365.09     | MDDDRP+Cambria
planes               | 477.56     | 365.09     | MDDDRP+Cambria
a                    | 510.56     | 365.09     | MDDDRP+Cambria
distance             | 518.02     | 365.09     | MDDDRP+Cambria
t                    | 70.87      | 353.17     | HBOUZZ+Cambria-Italic
apart                | 77.24      | 377.19     | MDDDRP+Cambria
and                  | 105.55     | 377.19     | MDDDRP+Cambria
inclined             | 125.86     | 377.19     | MDDDRP+Cambria
at                   | 166.52     | 377.19     | MDDDRP+Cambria
the                  | 178.18     | 377.19     | MDDDRP+Cambria
specified            | 196.17     | 377.19     | MDDDRP+Cambria
angle                | 241.83     | 377.19     | MDDDRP+Cambria
to                   | 270.09     | 377.19     | MDDDRP+Cambria
the                  | 282.38     | 377.19     | MDDDRP+Cambria
datum.               | 300.37     | 377.19     | MDDDRP+Cambria
The                  | 336.45     | 377.19     | MDDDRP+Cambria
considered           | 357.19     | 377.19     | MDDDRP+Cambria
line                 | 412.10     | 377.19     | MDDDRP+Cambria
and                  | 432.40     | 377.19     | MDDDRP+Cambria
the                  | 452.71     | 377.19     | MDDDRP+Cambria
datum                | 470.69     | 377.19     | MDDDRP+Cambria
line                 | 504.33     | 377.19     | MDDDRP+Cambria
are                  | 524.63     | 377.19     | MDDDRP+Cambria
not                  | 542.83     | 377.19     | MDDDRP+Cambria
in                   | 70.87      | 389.29     | XELMPT+Cambria
the                  | 82.61      | 389.29     | XELMPT+Cambria
same                 | 100.45     | 389.29     | XELMPT+Cambria
plane                | 127.71     | 389.29     | XELMPT+Cambria
see                  | 156.23     | 389.29     | XELMPT+Cambria
Figure               | 174.25     | 389.29     | XELMPT+Cambria
141.                 | 208.49     | 389.29     | XELMPT+Cambria
a                    | 70.87      | 562.42     | XELMPT+Cambria
Common               | 90.76      | 567.35     | XELMPT+Cambria
datum                | 131.43     | 567.35     | XELMPT+Cambria
A-B.                 | 161.28     | 567.35     | XELMPT+Cambria
Figure               | 171.02     | 574.83     | XELMPT+Cambria-Bold
141                  | 206.96     | 574.83     | XELMPT+Cambria-Bold
—                    | 227.81     | 574.83     | XELMPT+Cambria-Bold
Definition           | 241.23     | 574.83     | XELMPT+Cambria-Bold
of                   | 295.58     | 574.83     | XELMPT+Cambria-Bold
the                  | 307.79     | 574.83     | XELMPT+Cambria-Bold
angularity           | 326.93     | 574.83     | XELMPT+Cambria-Bold
tolerance            | 383.53     | 574.83     | XELMPT+Cambria-Bold
zone                 | 434.32     | 574.83     | XELMPT+Cambria-Bold
In                   | 70.87      | 629.15     | XELMPT+Cambria
Figure               | 83.16      | 629.15     | XELMPT+Cambria
142                  | 117.50     | 629.15     | XELMPT+Cambria
,                    | 134.34     | 629.15     | MDDDRP+Cambria
the                  | 139.11     | 629.15     | MDDDRP+Cambria
extracted            | 157.04     | 629.15     | MDDDRP+Cambria
median               | 205.47     | 629.15     | MDDDRP+Cambria
line                 | 243.61     | 629.15     | MDDDRP+Cambria
shall                | 263.86     | 629.15     | MDDDRP+Cambria
be                   | 289.00     | 629.15     | MDDDRP+Cambria
contained            | 302.96     | 629.15     | MDDDRP+Cambria
within               | 352.72     | 629.15     | MDDDRP+Cambria
a                    | 386.80     | 629.15     | MDDDRP+Cambria
cylinder             | 394.69     | 629.15     | MDDDRP+Cambria
of                   | 436.35     | 629.15     | MDDDRP+Cambria
diameter             | 447.95     | 629.15     | MDDDRP+Cambria
0,08,                | 493.71     | 629.15     | MDDDRP+Cambria
which                | 519.19     | 629.15     | MDDDRP+Cambria
is                   | 550.48     | 629.15     | MDDDRP+Cambria
inclined             | 70.87      | 641.25     | MDDDRP+Cambria
at                   | 111.37     | 641.25     | MDDDRP+Cambria
