Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
NOTE                 | 70.87      | 167.20     | MDDDRP+Cambria
The                  | 119.06     | 167.20     | MDDDRP+Cambria
leftmost             | 138.41     | 167.20     | MDDDRP+Cambria
point                | 177.56     | 167.20     | MDDDRP+Cambria
of                   | 203.14     | 167.20     | MDDDRP+Cambria
the                  | 214.19     | 167.20     | MDDDRP+Cambria
direction            | 231.04     | 167.20     | MDDDRP+Cambria
feature              | 273.89     | 167.20     | MDDDRP+Cambria
indicator            | 308.36     | 167.20     | MDDDRP+Cambria
shall                | 350.67     | 167.20     | MDDDRP+Cambria
touch                | 374.15     | 167.20     | MDDDRP+Cambria
the                  | 401.26     | 167.20     | MDDDRP+Cambria
tolerance            | 418.11     | 167.20     | MDDDRP+Cambria
indicator            | 461.62     | 167.20     | MDDDRP+Cambria
or                   | 503.94     | 167.20     | MDDDRP+Cambria
any                  | 516.09     | 167.20     | MDDDRP+Cambria
plane                | 534.53     | 167.20     | MDDDRP+Cambria
indicator            | 70.87      | 178.20     | XELMPT+Cambria
indicated,           | 112.64     | 178.20     | XELMPT+Cambria
see                  | 157.77     | 178.20     | XELMPT+Cambria
e.g.                 | 174.25     | 178.20     | XELMPT+Cambria
Figure               | 190.90     | 178.20     | XELMPT+Cambria
85.                  | 221.62     | 178.20     | XELMPT+Cambria
Figure               | 212.63     | 209.71     | XELMPT+Cambria-Bold
F.4                  | 248.57     | 209.71     | XELMPT+Cambria-Bold
—                    | 265.51     | 209.71     | XELMPT+Cambria-Bold
Direction            | 278.93     | 209.71     | XELMPT+Cambria-Bold
feature              | 329.86     | 209.71     | XELMPT+Cambria-Bold
indicator            | 369.75     | 209.71     | XELMPT+Cambria-Bold
NOTE                 | 70.87      | 411.94     | XELMPT+Cambria
dn                   | 119.06     | 411.94     | XELMPT+Cambria
is                   | 132.57     | 411.94     | XELMPT+Cambria
the                  | 142.03     | 411.94     | XELMPT+Cambria
width                | 158.32     | 411.94     | XELMPT+Cambria
of                   | 186.23     | 411.94     | XELMPT+Cambria
the                  | 196.73     | 411.94     | XELMPT+Cambria
narrow               | 213.03     | 411.94     | XELMPT+Cambria
line.                | 247.78     | 411.94     | XELMPT+Cambria
Figure               | 234.82     | 443.45     | XELMPT+Cambria-Bold
F.5                  | 270.76     | 443.45     | XELMPT+Cambria-Bold
—                    | 287.90     | 443.45     | XELMPT+Cambria-Bold
“Between”            | 301.32     | 443.45     | XELMPT+Cambria-Bold
symbol               | 357.16     | 443.45     | XELMPT+Cambria-Bold
