Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
direction            | 36.85      | 109.69     | MDDDRP+Cambria
feature              | 81.75      | 109.69     | MDDDRP+Cambria
indicator            | 117.62     | 109.69     | MDDDRP+Cambria
shall                | 162.59     | 109.69     | MDDDRP+Cambria
now                  | 187.11     | 109.69     | MDDDRP+Cambria
always               | 209.94     | 109.69     | MDDDRP+Cambria
be                   | 244.11     | 109.69     | MDDDRP+Cambria
used                 | 257.88     | 109.69     | MDDDRP+Cambria
to                   | 282.54     | 109.69     | MDDDRP+Cambria
indicate             | 294.38     | 109.69     | MDDDRP+Cambria
the                  | 334.33     | 109.69     | MDDDRP+Cambria
direction            | 351.87     | 109.69     | MDDDRP+Cambria
of                   | 396.77     | 109.69     | MDDDRP+Cambria
roundness            | 408.32     | 109.69     | MDDDRP+Cambria
specifications       | 460.21     | 109.69     | MDDDRP+Cambria
for                  | 36.85      | 121.79     | MDDDRP+Cambria
revolute             | 52.86      | 121.79     | MDDDRP+Cambria
surfaces             | 94.14      | 121.79     | MDDDRP+Cambria
that                 | 135.43     | 121.79     | MDDDRP+Cambria
are                  | 156.73     | 121.79     | MDDDRP+Cambria
neither              | 174.29     | 121.79     | MDDDRP+Cambria
cylindrical          | 210.98     | 121.79     | MDDDRP+Cambria
nor                  | 262.75     | 121.79     | MDDDRP+Cambria
spherical,           | 281.70     | 121.79     | MDDDRP+Cambria
e.g.                 | 329.47     | 121.79     | MDDDRP+Cambria
cones,               | 347.21     | 121.79     | MDDDRP+Cambria
see                  | 378.81     | 121.79     | MDDDRP+Cambria
Clause               | 396.69     | 121.79     | XELMPT+Cambria
15.                  | 429.82     | 121.79     | XELMPT+Cambria
NOTE                 | 36.85      | 250.27     | XELMPT+Cambria
The                  | 85.04      | 250.27     | XELMPT+Cambria
current              | 103.84     | 250.27     | XELMPT+Cambria
indications          | 139.01     | 250.27     | XELMPT+Cambria
with                 | 189.63     | 250.27     | XELMPT+Cambria
the                  | 212.03     | 250.27     | XELMPT+Cambria
identical            | 228.32     | 250.27     | XELMPT+Cambria
meaning              | 268.25     | 250.27     | XELMPT+Cambria
is                   | 308.19     | 250.27     | XELMPT+Cambria
shown                | 317.64     | 250.27     | XELMPT+Cambria
in                   | 348.56     | 250.27     | XELMPT+Cambria
Figure               | 359.28     | 250.27     | XELMPT+Cambria
98.                  | 390.01     | 250.27     | XELMPT+Cambria
Figure               | 254.23     | 257.74     | XELMPT+Cambria-Bold
A.5                  | 290.17     | 257.74     | XELMPT+Cambria-Bold
A.3.4                | 36.85      | 293.94     | XELMPT+Cambria-Bold
In                   | 73.70      | 317.74     | MDDDRP+Cambria
former               | 86.08      | 317.74     | MDDDRP+Cambria
versions             | 121.41     | 317.74     | MDDDRP+Cambria
of                   | 163.82     | 317.74     | MDDDRP+Cambria
this                 | 175.67     | 317.74     | MDDDRP+Cambria
document,            | 195.92     | 317.74     | MDDDRP+Cambria
it                   | 248.26     | 317.74     | MDDDRP+Cambria
was                  | 257.72     | 317.74     | MDDDRP+Cambria
not                  | 278.81     | 317.74     | MDDDRP+Cambria
clear                | 297.18     | 317.74     | MDDDRP+Cambria
whether              | 322.98     | 317.74     | MDDDRP+Cambria
a                    | 365.21     | 317.74     | MDDDRP+Cambria
specification        | 373.26     | 317.74     | MDDDRP+Cambria
to                   | 435.42     | 317.74     | MDDDRP+Cambria
a                    | 447.56     | 317.74     | MDDDRP+Cambria
set                  | 455.61     | 317.74     | MDDDRP+Cambria
of                   | 472.10     | 317.74     | MDDDRP+Cambria
features,            | 483.95     | 317.74     | MDDDRP+Cambria
