Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
13                   | 36.85      | 86.04      | XELMPT+Cambria-Bold
Intersection         | 56.69      | 86.04      | XELMPT+Cambria-Bold
planes               | 132.45     | 86.04      | XELMPT+Cambria-Bold
13.1                 | 36.85      | 115.53     | XELMPT+Cambria-Bold
Role                 | 65.19      | 115.53     | XELMPT+Cambria-Bold
of                   | 92.45      | 115.53     | XELMPT+Cambria-Bold
intersection         | 105.83     | 115.53     | XELMPT+Cambria-Bold
planes               | 175.37     | 115.53     | XELMPT+Cambria-Bold
Intersection         | 36.85      | 138.03     | MDDDRP+Cambria
planes               | 98.33      | 138.03     | MDDDRP+Cambria
shall                | 132.70     | 138.03     | MDDDRP+Cambria
be                   | 158.78     | 138.03     | MDDDRP+Cambria
used                 | 173.68     | 138.03     | MDDDRP+Cambria
to                   | 199.72     | 138.03     | MDDDRP+Cambria
identify             | 212.90     | 138.03     | MDDDRP+Cambria
the                  | 253.42     | 138.03     | MDDDRP+Cambria
orientation          | 272.29     | 138.03     | MDDDRP+Cambria
of                   | 329.11     | 138.03     | MDDDRP+Cambria
line                 | 341.66     | 138.03     | MDDDRP+Cambria
requirements,        | 362.84     | 138.03     | MDDDRP+Cambria
e.g.                 | 433.50     | 138.03     | MDDDRP+Cambria
straightness         | 452.71     | 138.03     | MDDDRP+Cambria
of                   | 515.33     | 138.03     | MDDDRP+Cambria
a                    | 36.85      | 150.13     | MDDDRP+Cambria
line                 | 45.32      | 150.13     | MDDDRP+Cambria
in                   | 66.14      | 150.13     | MDDDRP+Cambria
a                    | 78.57      | 150.13     | MDDDRP+Cambria
plane,               | 87.04      | 150.13     | MDDDRP+Cambria
line                 | 118.53     | 150.13     | MDDDRP+Cambria
profile,             | 139.35     | 150.13     | MDDDRP+Cambria
orientation          | 176.52     | 150.13     | MDDDRP+Cambria
of                   | 232.98     | 150.13     | MDDDRP+Cambria
a                    | 245.16     | 150.13     | MDDDRP+Cambria
line                 | 253.63     | 150.13     | MDDDRP+Cambria
element              | 274.46     | 150.13     | MDDDRP+Cambria
of                   | 315.26     | 150.13     | MDDDRP+Cambria
a                    | 327.45     | 150.13     | MDDDRP+Cambria
feature,             | 335.92     | 150.13     | MDDDRP+Cambria
see                  | 375.92     | 150.13     | MDDDRP+Cambria
Figure               | 394.61     | 150.13     | XELMPT+Cambria
90                   | 428.86     | 150.13     | XELMPT+Cambria
,                    | 440.95     | 150.13     | MDDDRP+Cambria
and                  | 446.31     | 150.13     | MDDDRP+Cambria
“all                 | 467.15     | 150.13     | MDDDRP+Cambria
around”              | 485.92     | 150.13     | MDDDRP+Cambria
specifications       | 36.85      | 162.23     | MDDDRP+Cambria
for                  | 105.06     | 162.23     | MDDDRP+Cambria
lines                | 121.15     | 162.23     | MDDDRP+Cambria
on                   | 146.11     | 162.23     | MDDDRP+Cambria
surfaces.            | 160.41     | 162.23     | MDDDRP+Cambria
13.2                 | 36.85      | 189.83     | XELMPT+Cambria-Bold
Features             | 65.19      | 189.83     | XELMPT+Cambria-Bold
to                   | 115.44     | 189.83     | XELMPT+Cambria-Bold
be                   | 129.13     | 189.83     | XELMPT+Cambria-Bold
used                 | 145.24     | 189.83     | XELMPT+Cambria-Bold
for                  | 174.09     | 189.83     | XELMPT+Cambria-Bold
establishing         | 193.01     | 189.83     | XELMPT+Cambria-Bold
a                    | 262.81     | 189.83     | XELMPT+Cambria-Bold
family               | 271.87     | 189.83     | XELMPT+Cambria-Bold
of                   | 309.09     | 189.83     | XELMPT+Cambria-Bold
intersection         | 322.47     | 189.83     | XELMPT+Cambria-Bold
planes               | 391.98     | 189.83     | XELMPT+Cambria-Bold
Only                 | 36.85      | 212.33     | MDDDRP+Cambria
surfaces             | 61.68      | 212.33     | MDDDRP+Cambria
belonging            | 104.24     | 212.33     | MDDDRP+Cambria
to                   | 153.72     | 212.33     | MDDDRP+Cambria
one                  | 166.09     | 212.33     | MDDDRP+Cambria
of                   | 185.90     | 212.33     | MDDDRP+Cambria
the                  | 197.64     | 212.33     | MDDDRP+Cambria
following            | 215.70     | 212.33     | MDDDRP+Cambria
invariance           | 262.94     | 212.33     | MDDDRP+Cambria
classes              | 315.98     | 212.33     | MDDDRP+Cambria
shall                | 351.93     | 212.33     | MDDDRP+Cambria
be                   | 377.20     | 212.33     | MDDDRP+Cambria
used                 | 391.29     | 212.33     | MDDDRP+Cambria
to                   | 416.52     | 212.33     | MDDDRP+Cambria
establish            | 428.90     | 212.33     | MDDDRP+Cambria
a                    | 474.43     | 212.33     | MDDDRP+Cambria
family               | 482.45     | 212.33     | MDDDRP+Cambria
of                   | 515.35     | 212.33     | MDDDRP+Cambria
intersection         | 36.85      | 224.43     | XELMPT+Cambria
planes               | 96.85      | 224.43     | XELMPT+Cambria
(see                 | 130.18     | 224.43     | XELMPT+Cambria
ISO                  | 151.78     | 224.43     | XELMPT+Cambria
17450-1):            | 170.62     | 224.43     | XELMPT+Cambria
—                    | 36.85      | 245.74     | XELMPT+Cambria
revolute             | 56.98      | 245.74     | XELMPT+Cambria
(e.g.                | 98.90      | 245.74     | XELMPT+Cambria
a                    | 120.63     | 245.74     | XELMPT+Cambria
cone                 | 128.41     | 245.74     | XELMPT+Cambria
or                   | 152.93     | 245.74     | XELMPT+Cambria
a                    | 165.65     | 245.74     | XELMPT+Cambria
torus);              | 173.44     | 245.74     | XELMPT+Cambria
—                    | 36.85      | 267.05     | MDDDRP+Cambria
cylindrical          | 56.98      | 267.05     | MDDDRP+Cambria
(i.e.                | 110.43     | 267.05     | MDDDRP+Cambria
a                    | 130.22     | 267.05     | MDDDRP+Cambria
cylinder);           | 138.01     | 267.05     | MDDDRP+Cambria
—                    | 36.85      | 288.37     | XELMPT+Cambria
planar               | 56.98      | 288.37     | XELMPT+Cambria
(i.e.                | 90.44      | 288.37     | XELMPT+Cambria
a                    | 110.22     | 288.37     | XELMPT+Cambria
plane).              | 118.01     | 288.37     | XELMPT+Cambria
13.3                 | 36.85      | 315.97     | XELMPT+Cambria-Bold
Graphical            | 65.19      | 315.97     | XELMPT+Cambria-Bold
language             | 121.18     | 315.97     | XELMPT+Cambria-Bold
The                  | 36.85      | 338.47     | MDDDRP+Cambria
intersection         | 57.31      | 338.47     | MDDDRP+Cambria
plane                | 117.20     | 338.47     | MDDDRP+Cambria
shall                | 145.59     | 338.47     | MDDDRP+Cambria
be                   | 170.51     | 338.47     | MDDDRP+Cambria
specified            | 184.26     | 338.47     | MDDDRP+Cambria
through              | 229.65     | 338.47     | MDDDRP+Cambria
an                   | 270.52     | 338.47     | MDDDRP+Cambria
intersection         | 284.53     | 338.47     | MDDDRP+Cambria
plane                | 344.41     | 338.47     | MDDDRP+Cambria
indicator            | 372.81     | 338.47     | MDDDRP+Cambria
placed               | 418.25     | 338.47     | MDDDRP+Cambria
as                   | 451.48     | 338.47     | MDDDRP+Cambria
an                   | 464.09     | 338.47     | MDDDRP+Cambria
extension            | 478.10     | 338.47     | MDDDRP+Cambria
to                   | 36.85      | 350.57     | XELMPT+Cambria
the                  | 49.00      | 350.57     | XELMPT+Cambria
right                | 66.83      | 350.57     | XELMPT+Cambria
of                   | 92.56      | 350.57     | XELMPT+Cambria
the                  | 104.08     | 350.57     | XELMPT+Cambria
tolerance            | 121.91     | 350.57     | XELMPT+Cambria
indicator            | 168.78     | 350.57     | XELMPT+Cambria
(see                 | 214.34     | 350.57     | XELMPT+Cambria
Figure               | 235.93     | 350.57     | XELMPT+Cambria
76).                 | 270.08     | 350.57     | XELMPT+Cambria
Figure               | 177.03     | 401.61     | XELMPT+Cambria-Bold
76                   | 212.97     | 401.61     | XELMPT+Cambria-Bold
—                    | 227.86     | 401.61     | XELMPT+Cambria-Bold
Intersection         | 241.28     | 401.61     | XELMPT+Cambria-Bold
plane                | 306.45     | 401.61     | XELMPT+Cambria-Bold
indicator            | 337.32     | 401.61     | XELMPT+Cambria-Bold
If                   | 36.85      | 431.91     | MDDDRP+Cambria
necessary,           | 48.62      | 431.91     | MDDDRP+Cambria
the                  | 102.70     | 431.91     | MDDDRP+Cambria
reference            | 122.88     | 431.91     | MDDDRP+Cambria
line                 | 172.70     | 431.91     | MDDDRP+Cambria
can                  | 195.21     | 431.91     | MDDDRP+Cambria
be                   | 216.79     | 431.91     | MDDDRP+Cambria
attached             | 233.02     | 431.91     | MDDDRP+Cambria
to                   | 279.26     | 431.91     | MDDDRP+Cambria
the                  | 293.76     | 431.91     | MDDDRP+Cambria
intersection         | 313.95     | 431.91     | MDDDRP+Cambria
plane                | 376.31     | 431.91     | MDDDRP+Cambria
indicator            | 407.19     | 431.91     | MDDDRP+Cambria
instead              | 455.11     | 431.91     | MDDDRP+Cambria
of                   | 495.14     | 431.91     | MDDDRP+Cambria
the                  | 509.01     | 431.91     | MDDDRP+Cambria
tolerance            | 36.85      | 444.01     | XELMPT+Cambria
indicator,           | 83.89      | 444.01     | XELMPT+Cambria
see                  | 131.27     | 444.01     | XELMPT+Cambria
Figure               | 149.48     | 444.01     | XELMPT+Cambria
46                   | 183.21     | 444.01     | XELMPT+Cambria
.                    | 195.73     | 444.01     | MDDDRP+Cambria
The                  | 200.58     | 444.01     | MDDDRP+Cambria
symbol               | 221.35     | 444.01     | MDDDRP+Cambria
defining             | 258.74     | 444.01     | MDDDRP+Cambria
how                  | 300.78     | 444.01     | MDDDRP+Cambria
the                  | 323.59     | 444.01     | MDDDRP+Cambria
intersection         | 341.60     | 444.01     | MDDDRP+Cambria
plane                | 401.77     | 444.01     | MDDDRP+Cambria
is                   | 430.47     | 444.01     | MDDDRP+Cambria
constructed          | 440.99     | 444.01     | MDDDRP+Cambria
from                 | 501.08     | 444.01     | MDDDRP+Cambria
the                  | 36.85      | 456.11     | MDDDRP+Cambria
datum                | 54.65      | 456.11     | MDDDRP+Cambria
is                   | 88.10      | 456.11     | MDDDRP+Cambria
placed               | 98.41      | 456.11     | MDDDRP+Cambria
in                   | 131.73     | 456.11     | MDDDRP+Cambria
the                  | 143.45     | 456.11     | MDDDRP+Cambria
first                | 161.25     | 456.11     | MDDDRP+Cambria
compartment          | 183.96     | 456.11     | MDDDRP+Cambria
of                   | 251.02     | 456.11     | MDDDRP+Cambria
the                  | 262.49     | 456.11     | MDDDRP+Cambria
intersection         | 280.29     | 456.11     | MDDDRP+Cambria
plane                | 340.26     | 456.11     | MDDDRP+Cambria
indicator.           | 368.74     | 456.11     | MDDDRP+Cambria
The                  | 415.96     | 456.11     | MDDDRP+Cambria
symbols              | 436.51     | 456.11     | MDDDRP+Cambria
stand                | 478.58     | 456.11     | MDDDRP+Cambria
for:                 | 507.75     | 456.11     | MDDDRP+Cambria
parallel;            | 107.79     | 482.73     | XELMPT+Cambria
perpendicular;       | 107.79     | 506.89     | XELMPT+Cambria
at                   | 107.79     | 531.43     | MDDDRP+Cambria
a                    | 119.30     | 531.43     | MDDDRP+Cambria
defined              | 127.08     | 531.43     | MDDDRP+Cambria
angle;               | 165.47     | 531.43     | MDDDRP+Cambria
symmetrical          | 107.79     | 554.98     | MDDDRP+Cambria
to                   | 170.53     | 554.98     | MDDDRP+Cambria
(including).         | 182.68     | 554.98     | MDDDRP+Cambria
NOTE                 | 36.85      | 574.58     | MDDDRP+Cambria
The                  | 85.04      | 574.58     | MDDDRP+Cambria
symmetry             | 103.62     | 574.58     | MDDDRP+Cambria
symbol               | 150.78     | 574.58     | MDDDRP+Cambria
is                   | 184.62     | 574.58     | MDDDRP+Cambria
used                 | 193.85     | 574.58     | MDDDRP+Cambria
to                   | 216.49     | 574.58     | MDDDRP+Cambria
indicate             | 227.36     | 574.58     | MDDDRP+Cambria
that                 | 264.39     | 574.58     | MDDDRP+Cambria
the                  | 284.06     | 574.58     | MDDDRP+Cambria
intersection         | 300.14     | 574.58     | MDDDRP+Cambria
plane                | 354.95     | 574.58     | MDDDRP+Cambria
includes             | 380.84     | 574.58     | MDDDRP+Cambria
(is                  | 418.79     | 574.58     | MDDDRP+Cambria
symmetrical          | 431.78     | 574.58     | MDDDRP+Cambria
around)              | 489.03     | 574.58     | MDDDRP+Cambria
the                  | 36.85      | 585.58     | XELMPT+Cambria
datum.               | 53.14      | 585.58     | XELMPT+Cambria
The                  | 36.85      | 608.35     | MDDDRP+Cambria
letter               | 59.91      | 608.35     | MDDDRP+Cambria
identifying          | 91.11      | 608.35     | MDDDRP+Cambria
the                  | 148.28     | 608.35     | MDDDRP+Cambria
datum                | 168.58     | 608.35     | MDDDRP+Cambria
used                 | 204.54     | 608.35     | MDDDRP+Cambria
to                   | 232.01     | 608.35     | MDDDRP+Cambria
establish            | 246.63     | 608.35     | MDDDRP+Cambria
the                  | 294.40     | 608.35     | MDDDRP+Cambria
intersection         | 314.70     | 608.35     | MDDDRP+Cambria
plane                | 377.18     | 608.35     | MDDDRP+Cambria
is                   | 408.17     | 608.35     | MDDDRP+Cambria
placed               | 420.99     | 608.35     | MDDDRP+Cambria
in                   | 456.81     | 608.35     | MDDDRP+Cambria
the                  | 471.04     | 608.35     | MDDDRP+Cambria
second               | 491.34     | 608.35     | MDDDRP+Cambria
compartment          | 36.85      | 620.45     | XELMPT+Cambria
of                   | 103.94     | 620.45     | XELMPT+Cambria
the                  | 115.45     | 620.45     | XELMPT+Cambria
intersection         | 133.28     | 620.45     | XELMPT+Cambria
plane                | 193.28     | 620.45     | XELMPT+Cambria
indicator.           | 221.80     | 620.45     | XELMPT+Cambria
13.4                 | 36.85      | 648.06     | XELMPT+Cambria-Bold
Rules                | 65.19      | 648.06     | XELMPT+Cambria-Bold
For                  | 36.85      | 670.56     | MDDDRP+Cambria
geometrical          | 55.22      | 670.56     | MDDDRP+Cambria
specifications       | 114.40     | 670.56     | MDDDRP+Cambria
that                 | 182.62     | 670.56     | MDDDRP+Cambria
include              | 204.36     | 670.56     | MDDDRP+Cambria
intersection         | 241.20     | 670.56     | MDDDRP+Cambria
plane                | 301.20     | 670.56     | MDDDRP+Cambria
indicators,          | 329.72     | 670.56     | MDDDRP+Cambria
the                  | 382.57     | 670.56     | MDDDRP+Cambria
following            | 400.40     | 670.56     | MDDDRP+Cambria
applies.             | 447.42     | 670.56     | MDDDRP+Cambria
When                 | 36.85      | 691.87     | XELMPT+Cambria
the                  | 68.36      | 691.87     | XELMPT+Cambria
toleranced           | 87.26      | 691.87     | XELMPT+Cambria
feature              | 141.40     | 691.87     | XELMPT+Cambria
is                   | 179.50     | 691.87     | XELMPT+Cambria
a                    | 190.92     | 691.87     | XELMPT+Cambria
line                 | 199.77     | 691.87     | XELMPT+Cambria
on                   | 220.99     | 691.87     | XELMPT+Cambria
an                   | 236.36     | 691.87     | XELMPT+Cambria
integral             | 251.55     | 691.87     | XELMPT+Cambria
feature,             | 292.72     | 691.87     | XELMPT+Cambria
an                   | 333.10     | 691.87     | XELMPT+Cambria
intersection         | 348.30     | 691.87     | XELMPT+Cambria
plane                | 409.36     | 691.87     | XELMPT+Cambria
