Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
a)                   | 179.52     | 254.89     | HBOUZZ+Cambria-Bold
2D                   | 191.85     | 254.89     | HBOUZZ+Cambria-Bold
b)                   | 423.08     | 254.89     | HBOUZZ+Cambria-Bold
3D                   | 435.95     | 254.89     | HBOUZZ+Cambria-Bold
Figure               | 224.15     | 284.71     | XELMPT+Cambria-Bold
148                  | 260.10     | 284.71     | XELMPT+Cambria-Bold
—                    | 281.65     | 284.71     | XELMPT+Cambria-Bold
Angularity           | 295.07     | 284.71     | XELMPT+Cambria-Bold
indication           | 353.10     | 284.71     | XELMPT+Cambria-Bold
NOTE                 | 70.87      | 337.33     | MDDDRP+Cambria
The                  | 119.06     | 337.33     | MDDDRP+Cambria
rotation             | 139.32     | 337.33     | MDDDRP+Cambria
of                   | 178.70     | 337.33     | MDDDRP+Cambria
the                  | 190.67     | 337.33     | MDDDRP+Cambria
tolerance            | 208.43     | 337.33     | MDDDRP+Cambria
zone                 | 252.86     | 337.33     | MDDDRP+Cambria
around               | 276.89     | 337.33     | MDDDRP+Cambria
the                  | 312.06     | 337.33     | MDDDRP+Cambria
normal               | 329.82     | 337.33     | MDDDRP+Cambria
to                   | 365.05     | 337.33     | MDDDRP+Cambria
the                  | 377.60     | 337.33     | MDDDRP+Cambria
datum                | 395.36     | 337.33     | MDDDRP+Cambria
plane                | 427.43     | 337.33     | MDDDRP+Cambria
is                   | 455.00     | 337.33     | MDDDRP+Cambria
not                  | 465.92     | 337.33     | MDDDRP+Cambria
defined              | 483.86     | 337.33     | MDDDRP+Cambria
with                 | 520.48     | 337.33     | MDDDRP+Cambria
the                  | 544.34     | 337.33     | MDDDRP+Cambria
indication           | 70.87      | 348.33     | XELMPT+Cambria
given                | 117.00     | 348.33     | XELMPT+Cambria
in                   | 142.80     | 348.33     | XELMPT+Cambria
Figure               | 153.53     | 348.33     | XELMPT+Cambria
148                  | 184.81     | 348.33     | XELMPT+Cambria
,                    | 200.64     | 348.33     | MDDDRP+Cambria
only                 | 204.89     | 348.33     | MDDDRP+Cambria
the                  | 226.00     | 348.33     | MDDDRP+Cambria
direction            | 242.30     | 348.33     | MDDDRP+Cambria
is                   | 284.60     | 348.33     | MDDDRP+Cambria
specified.           | 294.06     | 348.33     | MDDDRP+Cambria
The                  | 70.87      | 371.10     | MDDDRP+Cambria
tolerance            | 91.12      | 371.10     | MDDDRP+Cambria
zone                 | 137.65     | 371.10     | MDDDRP+Cambria
defined              | 161.98     | 371.10     | MDDDRP+Cambria
by                   | 200.02     | 371.10     | MDDDRP+Cambria
the                  | 213.64     | 371.10     | MDDDRP+Cambria
specification        | 231.14     | 371.10     | MDDDRP+Cambria
in                   | 294.13     | 371.10     | MDDDRP+Cambria
Figure               | 305.54     | 371.10     | XELMPT+Cambria
148                  | 339.45     | 371.10     | XELMPT+Cambria
is                   | 358.59     | 371.10     | MDDDRP+Cambria
limited              | 368.60     | 371.10     | MDDDRP+Cambria
by                   | 404.83     | 371.10     | MDDDRP+Cambria
two                  | 418.45     | 371.10     | MDDDRP+Cambria
parallel             | 439.01     | 371.10     | MDDDRP+Cambria
planes               | 477.56     | 371.10     | MDDDRP+Cambria
a                    | 510.56     | 371.10     | MDDDRP+Cambria
distance             | 518.02     | 371.10     | MDDDRP+Cambria
t                    | 70.87      | 359.18     | HBOUZZ+Cambria-Italic
apart                | 77.08      | 383.20     | MDDDRP+Cambria
and                  | 105.24     | 383.20     | MDDDRP+Cambria
inclined             | 125.41     | 383.20     | MDDDRP+Cambria
at                   | 165.92     | 383.20     | MDDDRP+Cambria
