Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
Figure               | 38.10      | 210.61     | XELMPT+Cambria-Bold
E.11                 | 73.55      | 210.61     | XELMPT+Cambria-Bold
—                    | 97.24      | 210.61     | XELMPT+Cambria-Bold
Example              | 110.44     | 210.61     | XELMPT+Cambria-Bold
of                   | 156.24     | 210.61     | XELMPT+Cambria-Bold
a                    | 168.16     | 210.61     | XELMPT+Cambria-Bold
straightness         | 176.26     | 210.61     | XELMPT+Cambria-Bold
specification        | 241.37     | 210.61     | XELMPT+Cambria-Bold
with                 | 308.40     | 210.61     | XELMPT+Cambria-Bold
a                    | 333.83     | 210.61     | XELMPT+Cambria-Bold
band                 | 341.92     | 210.61     | XELMPT+Cambria-Bold
pass                 | 369.65     | 210.61     | XELMPT+Cambria-Bold
filter               | 394.48     | 210.61     | XELMPT+Cambria-Bold
using                | 422.25     | 210.61     | XELMPT+Cambria-Bold
one                  | 452.03     | 210.61     | XELMPT+Cambria-Bold
filter               | 472.67     | 210.61     | XELMPT+Cambria-Bold
type                 | 500.43     | 210.61     | XELMPT+Cambria-Bold
Because              | 36.85      | 240.91     | MDDDRP+Cambria
band                 | 78.18      | 240.91     | MDDDRP+Cambria
pass                 | 104.40     | 240.91     | MDDDRP+Cambria
filters              | 128.08     | 240.91     | MDDDRP+Cambria
include              | 159.09     | 240.91     | MDDDRP+Cambria
a                    | 195.89     | 240.91     | MDDDRP+Cambria
short-wave           | 203.65     | 240.91     | MDDDRP+Cambria
pass                 | 258.92     | 240.91     | MDDDRP+Cambria
filter,              | 282.60     | 240.91     | MDDDRP+Cambria
they                 | 310.33     | 240.91     | MDDDRP+Cambria
can                  | 333.69     | 240.91     | MDDDRP+Cambria
only                 | 352.88     | 240.91     | MDDDRP+Cambria
be                   | 375.92     | 240.91     | MDDDRP+Cambria
used                 | 389.75     | 240.91     | MDDDRP+Cambria
for                  | 414.72     | 240.91     | MDDDRP+Cambria
form                 | 430.77     | 240.91     | MDDDRP+Cambria
specifications,      | 456.26     | 240.91     | MDDDRP+Cambria
i.e.                 | 36.85      | 253.01     | MDDDRP+Cambria
specifications       | 53.83      | 253.01     | MDDDRP+Cambria
that                 | 123.32     | 253.01     | MDDDRP+Cambria
do                   | 146.34     | 253.01     | MDDDRP+Cambria
not                  | 161.89     | 253.01     | MDDDRP+Cambria
reference            | 181.20     | 253.01     | MDDDRP+Cambria
datums,              | 229.94     | 253.01     | MDDDRP+Cambria
because              | 271.95     | 253.01     | MDDDRP+Cambria
short-wave           | 313.91     | 253.01     | MDDDRP+Cambria
pass                 | 370.50     | 253.01     | MDDDRP+Cambria
filters              | 395.49     | 253.01     | MDDDRP+Cambria
remove               | 427.82     | 253.01     | MDDDRP+Cambria
the                  | 467.13     | 253.01     | MDDDRP+Cambria
location             | 486.24     | 253.01     | MDDDRP+Cambria
and                  | 36.85      | 265.11     | XELMPT+Cambria
orientation          | 57.02      | 265.11     | XELMPT+Cambria
attributes           | 112.80     | 265.11     | XELMPT+Cambria
from                 | 162.75     | 265.11     | XELMPT+Cambria
the                  | 188.45     | 265.11     | XELMPT+Cambria
toleranced           | 206.28     | 265.11     | XELMPT+Cambria
feature.             | 259.36     | 265.11     | XELMPT+Cambria
Figure               | 36.85      | 286.42     | XELMPT+Cambria
E.12                 | 70.57      | 286.42     | XELMPT+Cambria
shows                | 93.48      | 286.42     | MDDDRP+Cambria
an                   | 125.53     | 286.42     | MDDDRP+Cambria
example              | 139.58     | 286.42     | MDDDRP+Cambria
of                   | 181.84     | 286.42     | MDDDRP+Cambria
a                    | 193.27     | 286.42     | MDDDRP+Cambria
straightness         | 200.99     | 286.42     | MDDDRP+Cambria
specification        | 262.49     | 286.42     | MDDDRP+Cambria
with                 | 325.73     | 286.42     | MDDDRP+Cambria
a                    | 350.16     | 286.42     | MDDDRP+Cambria
band                 | 357.87     | 286.42     | MDDDRP+Cambria
pass                 | 384.04     | 286.42     | MDDDRP+Cambria
filter               | 407.69     | 286.42     | MDDDRP+Cambria
using                | 433.73     | 286.42     | MDDDRP+Cambria
two                  | 461.95     | 286.42     | MDDDRP+Cambria
different            | 482.77     | 286.42     | MDDDRP+Cambria
filter               | 36.85      | 298.52     | MDDDRP+Cambria
types.               | 62.42      | 298.52     | MDDDRP+Cambria
The                  | 93.31      | 298.52     | MDDDRP+Cambria
long-wave            | 113.34     | 298.52     | MDDDRP+Cambria
pass                 | 163.79     | 298.52     | MDDDRP+Cambria
filter               | 186.96     | 298.52     | MDDDRP+Cambria
shall                | 212.53     | 298.52     | MDDDRP+Cambria
be                   | 237.02     | 298.52     | MDDDRP+Cambria
written              | 250.33     | 298.52     | MDDDRP+Cambria
before               | 288.52     | 298.52     | MDDDRP+Cambria
the                  | 321.00     | 298.52     | MDDDRP+Cambria
short-wave           | 338.28     | 298.52     | MDDDRP+Cambria
pass                 | 393.04     | 298.52     | MDDDRP+Cambria
filter.              | 416.21     | 298.52     | MDDDRP+Cambria
